#flt1
CSVH5C-057					20006			1
CS3DC-150					0			0
CS3aC-116					0			0
CS3aC-148					0			0
CS3aC-170					0			0
CS4DaC-389					0			0
CSVE1C-141					0			0
CSM1DC-311					6			0
CSM1bC-141					6			0
CSM1bC-180					6			0
CSM2DC-327					6			0
CS4DaC-410					6			0
CS4aC-129					6			0
CS4aC-159					6			0
CS4aC-180					6			0
CS2aC-107					20006			0
CS2aC-129					20006			0
CS2aC-139					20006			0
CS3DC-148					20006			0
CSYC-012					20006			0
CSV3C-126					4			1
CSV3C-152					4			1
CSVH4C-058					4			1
CSVH4aC-023					4			1
CSM1DC-307					2			0
CSM2DC-324					2			0
CSMPiC-029					2			0
CSM2cC-144					4			0
CSM2bC-142					20000			0
CSM2bC-183					20000			0
SVP-286					2			1
CSM1DC-286					8			0
CSM1cC-142					8			0
CSM1cC-187					8			0
CSMPlC-010					8			0
CSV7C-193					20004			1
CSV7C-230					20004			1
CSV7C-246					20004			1
CSV9.5C-189					20004			1
CSVH4C-049					20004			1
CSVM2cC-025					20004			1
SVP-199					20004			1
CSV8C-197					4			1
CSV8C-238					4			1
CSV8C-253					4			1
CSVH5aC-020					4			1
CSVNC-035					4			1
CS2bC-111					2004			0
CS2bC-131					2004			0
CS2bC-140					2004			0
CS3DC-162					2004			0
CSYC-015					2004			0
CSV5C-126					24			1
CSV5C-151					24			1
CSV5C-159					24			1
CSVH3C-059					24			1
CSV9.5C-214					220e			1
SVP-285					220e			1
SSP-214					6			1
SSP-216					6			1
CS2.5C-056					20004			0
CS2.5C-071					20004			0
CS2.5C-077					20004			0
CS4.1C-011					20004			0
CBB3C-1904					8004			1
CSV1C-123					8004			1
CSV1C-150					8004			1
CSV1C-161					8004			1
CSVE1C-161					8004			1
CSVE2C-191					8004			1
CSVE2pC-023					8004			1
CSVH2C-057					8004			1
CSVH3C-057					8004			1
CSVM1aC-028					8004			1
CSVM1bC-029					8004			1
CSVM1cC-025					8004			1
CSVM2bC-029					8004			1
CSVM2cC-028					8004			1
SVP-207					8004			1
SVP-218					8004			1
CSV8C-200					6			1
CSV8C-241					6			1
CSM1DC-279					20002			0
CSM1cC-138					20002			0
CSM1cC-183					20002			0
CSM2.1C-028					20002			0
CSM2DC-296					20002			0
CSMPeC-016					20002			0
CS5bC-125					38004			1
CS5bC-155					38004			1
CS5bC-171					38004			1
CS5DC-147					4			1
CS5aC-123					4			1
CS5aC-150					4			1
CS5aC-168					4			1
CSVH1C-058					4			1
CSVH4C-056					4			1
CSV10C-204					2			1
CSV10C-252					2			1
CSM2.1C-034					2			0
CSM2DC-329					2			0
CSM2DC-349					2			0
CSM2cC-145					2			0
CSM2cC-180					2			0
CSMPbC-024					2			0
CBB2C-1004					4			1
CSV1C-124					4			1
CSV1C-151					4			1
CSV1C-162					4			1
SVP-208					4			1
CS1DC-202					2002			0
CS1aC-132					2002			0
CS1aC-192					2002			0
CS1aC-211					2002			0
CS3DC-163					2002			0
CSAC-022					2002			0
CSBC-016					2002			0
CSCC-015					2002			0
CSIC-006					2002			0
CSNC-023					2002			0
SSP-077					2002			0
SSP-078					2002			0
CSM1DC-305					4			0
CSM1bC-138					4			0
CSM1bC-178					4			0
CSM2DC-321					4			0
CSM2DC-322					20008			0
CSM2aC-147					20008			0
CSM2aC-185					20008			0
CSMAC-016					20008			0
CS4DaC-407					4			0
CS4aC-128					4			0
CS4aC-158					4			0
CS4aC-179					4			0
CSJC-014					4			0
CS5DC-138					4			1
CS5bC-121					4			1
CS5bC-151					4			1
CS5bC-167					4			1
CSVE1C-138					4			1
CSVE2C-173					4			1
CSZC-045					4			1
SSP-139					4			1
SSP-141					4			1
CSM1.5C-047					4			0
CSM2DC-315					4			0
CSMPqC-010					4			0
CSM1.5C-048					4			0
CSM1.5C-069					4			0
CSV9C-204					14			1
CSV9C-241					14			1
CSV9C-257					14			1
CSVH5aC-023					14			1
CSV6C-124					20006			1
CSV6C-149					20006			1
CSVH5C-055					20006			1
CSM1.5C-045					4			0
CSM1.5C-068					4			0
CSM2.1C-032					4			0
CSM2DC-309					4			0
CSMPdC-016					4			0
CSM1DC-291					20006			0
CSM2DC-308					20006			0
CSM2DC-347					20006			0
CS4DaC-401					6			0
CS4bC-125					6			0
CS4bC-151					6			0
CS4bC-169					6			0
CSM1DC-312					4			0
CSV9.5C-197					0			1
CSV9C-202					0			1
CSV9C-239					0			1
CSV9C-255					0			1
CSVNC-038					0			1
CSV7C-198					8			1
CSV7C-235					8			1
CSV7C-249					8			1
CSV9.5C-198					8			1
SMP-048					0			0
SMP-049					0			0
CSV3C-125					20004			1
CSV3C-151					20004			1
CSV3C-161					20004			1
CSV9.5C-217					20004			1
CS3.5C-062					20004			0
CS3.5C-080					20004			0
CS3.5C-087					20004			0
CS4DaC-404					20004			0
CSOC-016					20004			0
CSVE1C-160					20004			0
CSVE1C-153					2			1
CSVE2C-183					2			1
CSVH1C-053					2			1
CSVH2C-054					2			1
CSVH3C-054					2			1
CSVH4C-050					2			1
CSVH5C-052					2			1
CSVSC-060					2			1
CSM1DC-299					2			0
CSM1DC-329					2			0
CSM2DC-313					2			0
CSMPdC-018					2			0
CSMPhC-022					2			0
CSM2aC-145					80004			0
CSM2aC-183					80004			0
CSMPiC-033					80004			0
CSM2.5C-054					0			0
CSM2.5C-080					0			0
CS6bC-127					2			1
CS6bC-153					2			1
CS6bC-166					2			1
SSP-213					6			1
SSP-215					6			1
CSV2C-124					12			1
CSV9.5C-212					12			1
CSV9.5C-213					12			1
CSM2aC-141					0			0
CSV9.5C-188					0			1
CSVH4eC-044					0			1
CSVH4eC-045					0			1
CSVH4eC-046					0			1
CSVH5eC-044					0			1
CSVH5eC-045					0			1
CSVH5eC-046					0			1
CSM1.5C-044					c			0
CSM2.1C-025					c			0
CSM2DC-292					c			0
CSMPfC-016					c			0
CSMPiC-030					c			0
CSM1DC-285					2			0
CSM1cC-141					2			0
CSM1cC-186					2			0
CSM2.1C-031					2			0
CSM2DC-305					2			0
CSMAC-014					2			0
CSMPaC-020					2			0
CSMPbC-022					2			0
CSMPcC-022					2			0
CSMPeC-020					2			0
CSMPfC-019					2			0
CSMPgC-019					2			0
CSMPhC-019					2			0
CSMPiC-031					2			0
CSM2DC-306					20006			0
CSM2cC-141					20006			0
CSM2cC-182					20006			0
CSMAC-015					20006			0
CSMPfC-020					20006			0
CSV8C-194					20002			1
CSV8C-235					20002			1
CSVNC-034					20002			1
CS6aC-128					2			1
CS6aC-152					2			1
CS6aC-165					2			1
CSV1C-125					20006			1
CSV1C-152					20006			1
CSV1C-163					20006			1
CSVH5C-056					20006			1
CS1DC-194					4			0
CS1DC-219					4			0
CS1DC-222					4			0
CS1bC-131					4			0
CSAC-018					4			0
CS2.5C-052					20006			0
CS4.1C-008					20006			0
CSV9.5C-192					2			1
CSV9.5C-253					2			1
CSV9C-200					2			1
CSV9C-237					2			1
CSV9C-254					2			1
CSVH5C-051					2			1
CSV9.5C-194					20002			1
CSV9.5C-215					20002			1
CSV9.5C-254					20002			1
CS3DC-165					20006			0
CS3bC-119					20006			0
CS3bC-149					20006			0
CS3bC-173					20006			0
CS4DaC-409					20006			0
CS6.5C-069					20006			0
CS6.5C-088					20006			0
CSCC-016					20006			0
CSVE2C-194					20006			0
CSYC-016					20006			0
CS1DC-200					4			1
CS1aC-131					4			1
CS1aC-191					4			1
CS1aC-210					4			1
CS2.5C-055					4			1
CS2.5C-070					4			1
CS2DaC-051					4			1
CS3DC-160					4			1
CSAC-021					4			1
CSBC-015					4			1
CSCC-014					4			1
CSVE1C-162					4			1
CS4DaC-406					4			1
CS5DC-149					4			1
CS5DC-157					4			1
CSNC-022					4			1
CSOC-017					4			1
CSVE1pC-022					4			1
CSXC-019					4			1
CSZC-053					4			1
CSV4C-125					4			1
CSV4C-152					4			1
CSV4C-161					4			1
CSVE1C-163					4			1
CSVE2C-192					4			1
CSVH1aC-023					4			1
CSVH2aC-023					4			1
CSVH3aC-022					4			1
CSVH4aC-022					4			1
CSVH5aC-022					4			1
CSVM1aC-029					4			1
CSVM1bC-030					4			1
CSVM1cC-026					4			1
CSVM2aC-029					4			1
CSVM2bC-030					4			1
CSVM2cC-029					4			1
CSVSC-066					4			1
SVP-219					4			1
CS4.5C-062					4			0
CS4.5C-075					4			0
CS4DaC-417					4			0
CSVE2C-193					4			0
CSV5C-123					2			1
CSV5C-150					2			1
CSV5C-158					2			1
CS2bC-110					4			0
CS2bC-130					4			0
CS2bC-139					4			0
CS4.1C-009					4			0
CSYC-014					4			0
CS2aC-111					10006			0
CS4bC-126					6			0
CS4bC-152					6			0
CS4bC-170					6			0
CSV10C-203					20002			1
CSV10C-251					20002			1
CSVH5aC-018					20002			1
CS3aC-120					0			0
CS3aC-152					0			0
CS3aC-174					0			0
CS4bC-127					20004			0
CS4bC-153					20004			0
CS4bC-123					38004			0
CS4bC-149					38004			0
CS4bC-167					38004			0
CSVE1C-139					38004			0
CS3aC-122					20008			0
CS3aC-154					20008			0
CS3aC-176					20008			0
CS4DaC-411					20008			0
CS2bC-109					4			0
CS5.1C-008					4			0
CSM1DC-309					0			0
CSM1cC-144					0			0
CSM1cC-189					0			0
SSP-136					0			0
SSP-137					0			0
CSM2DC-293					2			0
CSM2DC-294					6			0
CSM2DC-345					6			0
CSM2cC-138					6			0
CSM2cC-176					6			0
CSMAC-011					6			0
CSMPnC-010					6			0
CSV2C-118					4			1
CSV2C-145					4			1
CSV2C-157					4			1
CSV6C-126					20004			1
CSV6C-151					20004			1
CSV6C-159					20004			1
CSVH5C-058					20004			1
CSM1DC-313					2			0
CSM1bC-143					2			0
CSM1bC-181					2			0
CSM2.1C-035					2			0
CSM2DC-330					2			0
CSMLC-005					2			0
CSMPaC-023					2			0
CSMPbC-025					2			0
CSMPcC-025					2			0
CSMPdC-021					2			0
CSMPfC-022					2			0
CSMPgC-022					2			0
CSMPhC-023					2			0
CSM2bC-144					6			0
CSM2bC-185					6			0
CS2DaC-047					2			0
CS4DaC-395					2			0
CS4aC-126					2			0
CS4aC-156					2			0
CS4aC-177					2			0
CS5DC-139					2			0
CS6aC-126					20006			1
CS6aC-150					20006			1
CS6aC-163					20006			1
CSVE1C-152					20006			1
CSZC-049					20006			1
CSV3C-127					6			1
CSV3C-153					6			1
CS3DC-151					204			0
CS3aC-117					204			0
CS3aC-149					204			0
CS3aC-171					204			0
CS4DaC-390					204			0
CSVE2C-174					204			0
CSVH1aC-018					204			0
CSM2DC-328					20004			0
CSM2bC-143					20004			0
CSM2bC-184					20004			0
CSM1DC-292					8			0
CSM1bC-136					8			0
CSM1bC-176					8			0
CSMPaC-021					8			0
CS6.5C-068					6			1
CS6.5C-083					6			1
CS6.5C-087					6			1
CS6.5C-092					6			1
CSVE1C-156					6			1
CSVE2C-187					6			1
CSVH1C-054					6			1
CS5aC-119					20004			1
CS6.1C-009					20004			1
CS6.1C-018					20004			1
CSVE1C-143					20004			1
CSVE2C-176					20004			1
CSV2C-122					c			1
CSV2C-149					c			1
CSV2C-159					c			1
CSV4C-126					20004			1
CSV9.5C-220					20004			1
CSVE2C-195					20004			1
CS3DC-156					4			0
CS3bC-116					4			0
CS3bC-146					4			0
CS3bC-170					4			0
CSVE1C-155					4			0
SSP-108					6			0
CSM1DC-284					2			1
CSM2DC-304					2			1
CSM2DC-346					2			1
CSMPaC-019					2			1
CSMPbC-021					2			1
CSMPcC-021					2			1
CSMPeC-019					2			1
CSMPfC-018					2			1
CSMPgC-018					2			1
CS2DaC-048					2			1
CS3DC-154					2			1
CS3DC-178					2			1
CS4DaC-398					2			1
CS5DC-141					2			1
CSOC-014					2			1
CSXC-017					2			1
CSV10C-206					2			1
CSV10C-254					2			1
CSV2C-123					2			1
CSV2C-150					2			1
CSVE1C-148					2			1
CSVE2C-179					2			1
CSVH1C-051					2			1
CSVH2C-052					2			1
CSVH3C-053					2			1
CSVH4C-048					2			1
CSVH5C-049					2			1
CSVM1cC-022					2			1
CSVM2aC-027					2			1
CSVSC-059					2			1
CS2.1C-010					8			1
CS2DaC-046					8			1
CS4DaC-393					8			1
CS6.1C-010					8			1
CSVH1aC-019					8			1
CSVH2aC-019					8			1
CSVH3C-052					8			1
CSVH5C-047					8			1
CSVSC-058					8			1
CSM2cC-137					20000			0
CSM2cC-175					20000			0
CS5DC-148					6			1
CS5aC-124					6			1
CS5aC-151					6			1
CS5aC-169					6			1
CSVH3C-058					6			1
CSV7C-194					80004			1
CSV7C-231					80004			1
CSV7C-247					80004			1
CS3.5C-061					20006			0
CS3.5C-079					20006			0
CS3.5C-086					20006			0
CSVH1aC-021					20006			0
CSM1cC-136					0			0
CSV9.5C-183					4			1
CSV9.5C-249					4			1
CSV9C-196					4			1
CSV9C-233					4			1
CSVM2aC-025					4			1
CSM2DC-332					21004			0
CSM2bC-145					21004			0
CSM2bC-186					21004			0
CSM2DC-333					20006			0
CSM2cC-146					20006			0
CSM2cC-181					20006			0
CSMPiC-034					20006			0
CS1DC-201					6			0
CS2DaC-052					6			0
CS3DC-161					6			0
CSIC-005					6			0
SSP-012					6			0
CSM2DC-297					200			0
CSM2aC-143					200			0
CSM2aC-181					200			0
CSMPpC-008					200			0
CSM2DC-334					20002			0
CSM2bC-146					20002			0
CSM2bC-187					20002			0
CSV4C-122					2004			1
CSV4C-149					2004			1
CSV4C-159					2004			1
CSVH4C-051					2004			1
SVP-088					2004			1
SVP-204					2004			1
CS1DC-193					6			0
CS4.1C-007					6			0
CS5.1C-010					6			0
