#dtl1
CS6bC-130	每当双方的宝可梦【昏厥】时，不将该宝可梦放于弃牌区，而是放于放逐区。（除宝可梦以外的卡牌，全部放于弃牌区。）在自己的回合只可以将1张竞技场卡放置于战斗区旁。如果有别的名称的竞技场卡被放入场上，则将此卡放入弃牌区。				AYUMI ODASHIMA	碧海暗影 逐	U		F	Lost City
CSV10C-214	双方所有「大吾的宝可梦」所受到的对手宝可梦的招式的伤害「-30」。				AYUMI ODASHIMA	共逐荣光	U		I	
CSV10C-215	将双方场上所有「N的宝可梦」【撤退】所需能量全部消除。				AYUMI ODASHIMA	共逐荣光	U		I	
CSV10C-216	双方玩家每次在自己的回合有1次机会，可以选择自己牌库中的1张「玛俐的宝可梦」，在给对手看过之后加入手牌。并重洗牌库。				AYUMI ODASHIMA	共逐荣光	U		I	
CSV10C-217	双方玩家每次在自己的回合有1次机会，可以选择自己弃牌区中最多2张「基本【雷】能量」，在给对手看过之后加入手牌。				MARINA Chikazawa	共逐荣光	U		I	
CSV10C-218	双方「赫普的宝可梦」所使用的招式给对手战斗宝可梦造成的伤害「+30」。				AYUMI ODASHIMA	共逐荣光	U		I	
CSV10C-219	将双方场上所有【无】宝可梦的特性全部消除。				AYUMI ODASHIMA	共逐荣光	U		I	
CSV10C-220	在这个回合，从手牌使出了名字中带有「火箭队」的支援者的玩家，在自己的回合有1次机会，可以从自己牌库上方抽取2张卡牌。				imoniii	共逐荣光	U		I	
CSV10C-286	双方玩家每次在自己的回合有1次机会，可以选择自己弃牌区中最多2张「基本【雷】能量」，在给对手看过之后加入手牌。				MARINA Chikazawa	共逐荣光	UR		I	
CSV1C-126	双方玩家，每次在自己的回合有1次机会，可抛掷1次硬币。如果为正面，则选择自己牌库中的1张宝可梦，在给对手看过之后，加入手牌。并重洗牌库。				Oswaldo KATO	亘古开来	U		G	Mesagoza
CSV2C-126	双方玩家，每次在自己的回合有1次机会，如果将自己手牌中的1张「基本【超】能量」放于弃牌区的话，则可将自己所有宝可梦的HP，各回复「30」。				AYUMI ODASHIMA	奇迹启程	U		G	Moonlit Hill
CSV2C-127	双方玩家，每次在自己的回合有1次机会，可选择自己牌库中的1张【基础】宝可梦（除「拥有规则的宝可梦」外），放于备战区。并重洗牌库。				Oswaldo KATO	奇迹启程	U		G	Artazon
CSV2C-163	双方玩家，每次在自己的回合有1次机会，可选择自己牌库中的1张【基础】宝可梦（除「拥有规则的宝可梦」外），放于备战区。并重洗牌库。				Oswaldo KATO	奇迹启程	UR		G	Artazon
CSV3C-128	双方所有【基础】宝可梦（除【斗】宝可梦外）【撤退】所需能量，各增加1个。				AYUMI ODASHIMA	无畏太晶	U		G	Calamitous Wasteland
CSV3C-129	每当双方玩家，各从自己的手牌给【基础】宝可梦（除【水】宝可梦外）附着能量时，给该宝可梦身上放置2个伤害指示物。				AYUMI ODASHIMA	无畏太晶	U		G	Calamitous Snowy Mountain
CSV4C-127	双方所有【基础】宝可梦【撤退】所需能量，各减少1个。				Oswaldo KATO	嘉奖回合	U		G	Beach Court
CSV4C-128	双方的【1阶进化】宝可梦所使用的招式，给对手战斗宝可梦造成的伤害「+10」。				AYUMI ODASHIMA	嘉奖回合	U		G	Practice Studio
CSV4C-165	双方所有【基础】宝可梦【撤退】所需能量，各减少1个。				Oswaldo KATO	嘉奖回合	UR		G	Beach Court
CSV5C-128	双方玩家，每次在自己的回合有1次机会，可选择自己牌库中的1张「宝可梦道具」，在给对手看过之后，加入手牌。并重洗牌库。				Oswaldo KATO	黑晶炽诚	U		G	Town Store
CSV6C-127	双方玩家，每次在自己的回合有1次机会，如果将自己手牌中的1张基本能量放于弃牌区的话，则可从自己牌库上方抽取1张卡牌。				Oswaldo KATO	真实玄虚	U		G	Cycling Road
CSV6C-128	双方场上【基础】宝可梦使用招式所需能量，各增加1个【无】能量。				Oswaldo KATO	真实玄虚	U		G	Pokémon League Headquarters
CSV7C-200	双方所有处于【中毒】状态的宝可梦（除【恶】宝可梦外），因【中毒】而放置的伤害指示物数量各增加2个。				AYUMI ODASHIMA	利刃猛醒	U		H	Perilous Jungle
CSV7C-201	双方场上的所有【2阶进化】宝可梦的最大HP，各「-30」。				AYUMI ODASHIMA	利刃猛醒	U		H	Gravity Mountain
CSV7C-202	双方的【钢】宝可梦，受到对手宝可梦的招式的伤害「-30」。				AYUMI ODASHIMA	利刃猛醒	U		H	Full Metal Lab
CSV8C-201	双方所有身上附着了能量的宝可梦，不会陷入特殊状态，已经处于的特殊状态，也全部恢复。				MARINA Chikazawa	璀璨诡幻	U		H	Festival Grounds
CSV8C-202	每次在自己的回合有1次机会，在这个回合，从手牌使出了支援者的玩家，可将自己所有宝可梦的HP，各回复「10」。				MARINA Chikazawa	璀璨诡幻	U		H	Community Center
CSV8C-203	双方所有宝可梦身上放有的「宝可梦道具」的效果，全部消除。				AYUMI ODASHIMA	璀璨诡幻	U		H	Jamming Tower
CSV8C-204	双方所有的宝可梦（除「拥有规则的宝可梦」外），不受到对手「宝可梦【ex】・V」的招式的伤害。\n\n这张卡牌，只要在弃牌区，就无法加入手牌，也无法放回牌库。				imoniii	璀璨诡幻	ACE	ACE SPEC	H	Neutralization Zone
CSV8C-205	双方玩家，每次在自己的回合有1次机会，可选择自己的1张手牌，放回牌库上方。				AYUMI ODASHIMA	璀璨诡幻	U		H	Academy at Night
CSV8C-261	双方场上的所有【2阶进化】宝可梦的最大HP，各「-30」。				AYUMI ODASHIMA	璀璨诡幻	UR		H	Gravity Mountain
CSV8C-262	双方所有宝可梦身上放有的「宝可梦道具」的效果，全部消除。				AYUMI ODASHIMA	璀璨诡幻	UR		H	Jamming Tower
CSV9.5C-201	双方所有身上附着了能量的宝可梦，不会陷入特殊状态，已经处于的特殊状态，也全部恢复。				MARINA Chikazawa	太晶盛聚	U		H	Festival Grounds
CSV9.5C-202	双方所有宝可梦身上放有的「宝可梦道具」的效果，全部消除。				AYUMI ODASHIMA	太晶盛聚	U		H	Jamming Tower
CSV9.5C-203	自己场上有「太晶」宝可梦的玩家，可以放于备战区的宝可梦数量变为8只。\n\n（当这张卡牌被放于弃牌区，或者自己场上没有「太晶」宝可梦时，将备战宝可梦放于弃牌区，直到备战宝可梦的数量变为5只为止。双方都要将备战宝可梦放于弃牌区的话，则由这张卡牌的持有者开始执行。）				MARINA Chikazawa	太晶盛聚	U		H	Area Zero Underdepths
CSV9.5C-204	双方玩家，每次在自己的回合有1次机会，如果将自己手牌中的1张「基本【超】能量」放于弃牌区的话，则可将自己所有宝可梦的HP，各回复「30」。				AYUMI ODASHIMA	太晶盛聚	U		G	Moonlit Hill
CSV9.5C-205	双方所有的宝可梦（除「拥有规则的宝可梦」外），不受到对手「宝可梦【ex】・V」的招式的伤害。\n\n这张卡牌，只要在弃牌区，就无法加入手牌，也无法放回牌库。				imoniii	太晶盛聚	ACE	ACE SPEC	H	Neutralization Zone
CSV9C-205	双方玩家，每次在自己的回合有1次机会，可选择自己牌库中的1张，从自己场上1只【基础】宝可梦进化而来的【1阶进化】宝可梦，放于那只宝可梦身上进行进化。如果进化了的话，则可以继续选择1张【2阶进化】宝可梦，使其进化。并重洗牌库。（在自己最初的回合，以及在这个回合刚出场的【基础】宝可梦无法因此效果进化。）				AYUMI ODASHIMA	星彩晶璃	ACE	ACE SPEC	H	Grand Tree
CSV9C-206	双方场上的所有【基础】宝可梦的最大HP，各「+30」。				imoniii	星彩晶璃	U		H	Lively Stadium
CSV9C-207	自己场上有「太晶」宝可梦的玩家，可以放于备战区的宝可梦数量变为8只。\n\n（当这张卡牌被放于弃牌区，或者自己场上没有「太晶」宝可梦时，将备战宝可梦放于弃牌区，直到备战宝可梦的数量变为5只为止。双方都要将备战宝可梦放于弃牌区的话，则由这张卡牌的持有者开始执行。）				MARINA Chikazawa	星彩晶璃	U		H	Area Zero Underdepths
CSV9C-266	自己场上有「太晶」宝可梦的玩家，可以放于备战区的宝可梦数量变为8只。\n\n（当这张卡牌被放于弃牌区，或者自己场上没有「太晶」宝可梦时，将备战宝可梦放于弃牌区，直到备战宝可梦的数量变为5只为止。双方都要将备战宝可梦放于弃牌区的话，则由这张卡牌的持有者开始执行。）				MARINA Chikazawa	星彩晶璃	UR		H	Area Zero Underdepths
CSVE1C-167	双方身上附有【水】或【斗】能量的宝可梦，受到对手宝可梦的招式的伤害「-20」。				Oswaldo KATO	对战派对 共梦	无标记		F	Lake Acuity
CSVE1C-168	双方玩家，每次在自己的回合有1次机会，可抛掷1次硬币。如果为正面，则选择自己牌库中的1张宝可梦，在给对手看过之后，加入手牌。并重洗牌库。				Oswaldo KATO	对战派对 共梦	无标记		G	Mesagoza
CSVE1C-169	双方玩家，每次在自己的回合有1次机会，可选择自己弃牌区中的1张【火】能量，附着于自己备战区的【火】宝可梦身上。在这种情况下，给该宝可梦身上放置2个伤害指示物。				ORBITALLINK Inc.	对战派对 共梦	无标记		F	Magma Basin
CSVE2C-197	双方身上附有【水】或【斗】能量的宝可梦，受到对手宝可梦的招式的伤害「-20」。				Oswaldo KATO	对战派对 耀梦	无标记		F	Lake Acuity
CSVE2C-200	双方玩家，每次在自己的回合有1次机会，可选择自己牌库中的1张【基础】宝可梦（除「拥有规则的宝可梦」外），放于备战区。并重洗牌库。				Oswaldo KATO	对战派对 耀梦	无标记		G	Artazon
CSVE2C-201	双方玩家，每次在自己的回合有1次机会，可选择自己弃牌区中的1张【火】能量，附着于自己备战区的【火】宝可梦身上。在这种情况下，给该宝可梦身上放置2个伤害指示物。				ORBITALLINK Inc.	对战派对 耀梦	无标记		F	Magma Basin
CSVM1aC-030	双方玩家可以放于备战区的宝可梦数量，变为4只。［关于变更备战宝可梦的数量的效果，优先执行数量更少的效果。］\n\n（当这张卡牌被放于场上时，备战区有5只以上宝可梦（包含5只）的玩家，将宝可梦放于弃牌区直到备战区宝可梦变为4只为止。放于弃牌区的动作由这张卡牌的持有者开始执行。）				Oswaldo KATO	大师战略卡组构筑套装 喷火龙ex	无标记		F	Collapsed Stadium
CSVM1aC-031	双方玩家，每次在自己的回合有1次机会，可选择自己牌库中的1张「宝可梦道具」，在给对手看过之后，加入手牌。并重洗牌库。				Oswaldo KATO	大师战略卡组构筑套装 喷火龙ex	无标记		G	Town Store
CSVM1aC-032	双方玩家，每次在自己的回合有1次机会，可选择自己牌库中的1张【基础】宝可梦（除「拥有规则的宝可梦」外），放于备战区。并重洗牌库。				Oswaldo KATO	大师战略卡组构筑套装 喷火龙ex	无标记		G	Artazon
CSVM1bC-031	双方玩家可以放于备战区的宝可梦数量，变为4只。［关于变更备战宝可梦的数量的效果，优先执行数量更少的效果。］\n\n（当这张卡牌被放于场上时，备战区有5只以上宝可梦（包含5只）的玩家，将宝可梦放于弃牌区直到备战区宝可梦变为4只为止。放于弃牌区的动作由这张卡牌的持有者开始执行。）				Oswaldo KATO	大师战略卡组构筑套装 沙奈朵ex	无标记		F	Collapsed Stadium
CSVM1bC-032	双方玩家，每次在自己的回合有1次机会，如果将自己手牌中的1张「基本【超】能量」放于弃牌区的话，则可将自己所有宝可梦的HP，各回复「30」。				AYUMI ODASHIMA	大师战略卡组构筑套装 沙奈朵ex	无标记		G	Moonlit Hill
CSVM1bC-033	双方玩家，每次在自己的回合有1次机会，可选择自己牌库中的1张【基础】宝可梦（除「拥有规则的宝可梦」外），放于备战区。并重洗牌库。				Oswaldo KATO	大师战略卡组构筑套装 沙奈朵ex	无标记		G	Artazon
CSVM1cC-027	双方玩家，每次在自己的回合有1次机会，可选择自己牌库中的1张「宝可梦道具」，在给对手看过之后，加入手牌。并重洗牌库。				Oswaldo KATO	大师战略卡组构筑套装 密勒顿ex	无标记		G	Town Store
CSVM2aC-030	双方所有宝可梦身上放有的「宝可梦道具」的效果，全部消除。				AYUMI ODASHIMA	大师战略卡组构筑套装 猛雷鼓ex	无标记		H	Jamming Tower
CSVM2aC-031	自己场上有「太晶」宝可梦的玩家，可以放于备战区的宝可梦数量变为8只。\n\n（当这张卡牌被放于弃牌区，或者自己场上没有「太晶」宝可梦时，将备战宝可梦放于弃牌区，直到备战宝可梦的数量变为5只为止。双方都要将备战宝可梦放于弃牌区的话，则由这张卡牌的持有者开始执行。）				MARINA Chikazawa	大师战略卡组构筑套装 猛雷鼓ex	无标记		H	Area Zero Underdepths
CSVM2bC-031	双方玩家，每次在自己的回合有1次机会，可选择自己牌库中的1张【基础】宝可梦（除「拥有规则的宝可梦」外），放于备战区。并重洗牌库。				Oswaldo KATO	大师战略卡组构筑套装 多龙巴鲁托ex	无标记		G	Artazon
CSVM2bC-032	双方场上【基础】宝可梦使用招式所需能量，各增加1个【无】能量。				Oswaldo KATO	大师战略卡组构筑套装 多龙巴鲁托ex	无标记		G	Pokémon League Headquarters
CSVM2cC-030	双方所有宝可梦身上放有的「宝可梦道具」的效果，全部消除。				AYUMI ODASHIMA	大师战略卡组构筑套装 赛富豪ex	无标记		H	Jamming Tower
CSVM2cC-031	双方玩家，每次在自己的回合有1次机会，可选择自己牌库中的1张【基础】宝可梦（除「拥有规则的宝可梦」外），放于备战区。并重洗牌库。				Oswaldo KATO	大师战略卡组构筑套装 赛富豪ex	无标记		G	Artazon
CSVM2cC-032	每当双方玩家，各从自己的手牌给【基础】宝可梦（除【水】宝可梦外）附着能量时，给该宝可梦身上放置2个伤害指示物。				AYUMI ODASHIMA	大师战略卡组构筑套装 赛富豪ex	无标记		G	Calamitous Snowy Mountain
CSVNC-039	双方所有身上附着了能量的宝可梦，不会陷入特殊状态，已经处于的特殊状态，也全部恢复。				MARINA Chikazawa	北上乡专题包	U		H	Festival Grounds
CSVNC-040	每次在自己的回合有1次机会，在这个回合，从手牌使出了支援者的玩家，可将自己所有宝可梦的HP，各回复「10」。				MARINA Chikazawa	北上乡专题包	U		H	Community Center
CSXC-020	每当双方的宝可梦【昏厥】时，不将该宝可梦放于弃牌区，而是放于放逐区。（除宝可梦以外的卡牌，全部放于弃牌区。）在自己的回合，只可以将1张竞技场卡放置于战斗区旁。如果有别的名称的竞技场卡被放入场上，则将此卡放入弃牌区。				AYUMI ODASHIMA	卡组构筑进阶礼盒 骑拉帝纳VSTAR	无标记		F	Lost City
CSZC-055	双方场上宝可梦身上附有的特殊能量的效果全部消除，被视作1个【无】能量。				Oswaldo KATO	收藏周边礼盒 百变宝盒	无标记		F	Temple of Sinnoh
CSZC-056	每当双方的宝可梦【昏厥】时，不将该宝可梦放于弃牌区，而是放于放逐区。（除宝可梦以外的卡牌，全部放于弃牌区。）在自己的回合，只可以将1张竞技场卡放置于战斗区旁。如果有别的名称的竞技场卡被放入场上，则将此卡放入弃牌区。				AYUMI ODASHIMA	收藏周边礼盒 百变宝盒	无标记		F	Lost City
SSP-187	双方所有宝可梦，不会陷入【混乱】状态，已经处于的【混乱】状态，也全部恢复。\n\n在自己的回合，只可以将1张竞技场卡放置于战斗区旁。如果有别的名称的竞技场卡被放入场上，则将此卡放入弃牌区。				AYUMI ODASHIMA		无标记		F	
SVP-200	双方玩家，每次在自己的回合有1次机会，可选择自己的1张手牌，放回牌库上方。				AYUMI ODASHIMA		无标记		H	Academy at Night
SVP-287	双方所有宝可梦身上放有的「宝可梦道具」的效果，全部消除。				AYUMI ODASHIMA		U		H	Jamming Tower
SVP-NaN1	双方所有「可达鸭」的【撤退】所需能量，各减少1个。				Naoki Saito		无标记		H	Paradise Resort
SVP-NaN30	双方所有「可达鸭」的【撤退】所需能量，各减少1个。						无标记		I	Paradise Resort
