#dtl1
CS5bC-116	将自己战斗场上的【基础】宝可梦与备战宝可梦互换。然后，回复被换入备战区的宝可梦「30」点HP。				Toyste Beach	勇魅群星 勇	U		F	Switch Cart
CS5bC-117	这张卡牌，可以作为HP为60的【无】属性的【基础】宝可梦，放于场上。\n如果在自己的回合的话，则可将处于场上的这张卡牌放于弃牌区。\n\n这张卡牌，无法撤退。				AYUMI ODASHIMA	勇魅群星 勇	C		F	Unidentified Fossil
CS5bC-118	这张卡牌，只有将自己的2张手牌放于弃牌区后才可使用。\n\n选择自己牌库中的1张宝可梦，在给对手看过之后，加入手牌。并重洗牌库。				sadaji	勇魅群星 勇	U		F	Ultra Ball
CS5bC-175	这张卡牌，只有将自己的2张手牌放于弃牌区后才可使用。\n\n选择自己牌库中的1张宝可梦，在给对手看过之后，加入手牌。并重洗牌库。				sadaji	勇魅群星 勇	UR		F	Ultra Ball
CS6.5C-062	查看自己牌库上方7张卡牌，选择其中任意数量的「宝可梦道具」，在给对手看过之后，加入手牌。将剩余的卡牌放回牌库并重洗牌库。				AYUMI ODASHIMA	胜象星引	U		F	Tool Box
CS6.5C-063	查看自己牌库上方1张卡牌，将那张卡牌加入手牌。或者，将那张卡牌放于弃牌区，从自己牌库上方抽取1张卡牌。				Toyste Beach	胜象星引	U		F	Trekking Shoes
CS6.5C-094	查看自己牌库上方1张卡牌，将那张卡牌加入手牌。或者，将那张卡牌放于弃牌区，从自己牌库上方抽取1张卡牌。				Toyste Beach	胜象星引	UR		F	Trekking Shoes
CS6aC-120	抛掷1次硬币。如果为正面则从自己牌库中选择1张进化宝可梦，如果为反面则从自己牌库中选择1张【基础】宝可梦，在给对手看过之后，加入手牌。并重洗牌库。				sadaji	碧海暗影 啸	U		F	Capturing Aroma
CS6aC-121	「四尖石」可以使用1张或是同时使用4张，根据使用的张数不同效果也不同。\n\n◆如果使用1张，则回复自己的战斗宝可梦「10」点HP。\n\n◆如果同时使用4张，则将自己所有宝可梦的HP，全部回复。（这个效果，4张卡牌只发动1次。）				sadaji	碧海暗影 啸	U		F	Quad Stone
CS6aC-122	这张卡牌，可以作为HP为60的【无】属性的【基础】宝可梦，放于场上。\n如果在自己的回合的话，则可将处于场上的这张卡牌放于弃牌区。\n\n这张卡牌，无法撤退。				AYUMI ODASHIMA	碧海暗影 啸	C		F	Unidentified Fossil
CS6bC-121	这张卡牌，可以作为HP为60的【无】属性的【基础】宝可梦，放于场上。\n如果在自己的回合的话，则可将处于场上的这张卡牌放于弃牌区。\n\n这张卡牌，无法撤退。				AYUMI ODASHIMA	碧海暗影 逐	C		F	Unidentified Fossil
CS6bC-122	这张卡牌，只有在自己放逐区有7张以上（包含7张）卡牌时才可使用。\n \n从自己牌库中，选择最多2张属性各不同的基本能量，以任意方式附着于自己的宝可梦身上。并重洗牌库。				sadaji	碧海暗影 逐	U		F	Mirage Gate
CS6bC-123	这张卡牌，只有将自己的1张手牌，放于放逐区后才可使用。\n\n选择放于双方场上宝可梦身上的「宝可梦道具」以及场上的「竞技场」中的1张，放于放逐区。				Toyste Beach	碧海暗影 逐	U		F	Lost Vacuum
CS6bC-170	这张卡牌，只有将自己的1张手牌，放于放逐区后才可使用。\n\n选择放于双方场上宝可梦身上的「宝可梦道具」以及场上的「竞技场」中的1张，放于放逐区。				Toyste Beach	碧海暗影 逐	UR		F	Lost Vacuum
CSAC-012	查看自己牌库上方7张卡牌。选择其中1张宝可梦，在给对手看过之后，加入手牌。将剩余的卡牌放回牌库并重洗牌库。				Toyste Beach	卡组构筑礼盒 极巨争锋	无标记		D	Great Ball
CSAC-013	选择自己手牌中的1张【2阶进化】宝可梦，放于自己场上能够进化成该宝可梦的【基础】宝可梦身上，跳过【1阶进化】进行进化。（在自己最初的回合，以及对这个回合刚出场的宝可梦无法使用。）				Yoshinobu Saito	卡组构筑礼盒 极巨争锋	无标记		D	Rare Candy
CSAC-015	查看自己牌库上方7张卡牌。选择其中1张支援者，在给对手看过之后，加入手牌。将剩余的卡牌放回牌库并重洗牌库。				Ryo Ueda	卡组构筑礼盒 极巨争锋	无标记		D	Pokégear 3.0
CSBC-011	选择自己手牌中的1张【2阶进化】宝可梦，放于自己场上能够进化成该宝可梦的【基础】宝可梦身上，跳过【1阶进化】进行进化。（在自己最初的回合，以及对这个回合刚出场的宝可梦无法使用。）				Yoshinobu Saito	卡组构筑礼盒 洪荒演武 茂	无标记		D	Rare Candy
CSCC-011	选择自己手牌中的1张【2阶进化】宝可梦，放于自己场上能够进化成该宝可梦的【基础】宝可梦身上，跳过【1阶进化】进行进化。（在自己最初的回合，以及对这个回合刚出场的宝可梦无法使用。）				Yoshinobu Saito	卡组构筑礼盒 洪荒演武 激	无标记		D	Rare Candy
CSJC-010	这张卡牌，只有将自己的2张手牌放于弃牌区后才可使用。\n\n选择自己牌库中的1张宝可梦，在给对手看过之后，加入手牌。并重洗牌库。				sadaji	精灵球/高级球礼盒 宝可梦艺术插画庆典 景	无标记		F	Ultra Ball
CSJC-011	抛掷1次硬币如果为正面，则选择自己牌库中的1张宝可梦，在给对手看过之后，加入手牌。并重洗牌库。				Studio Bora Inc.	精灵球/高级球礼盒 宝可梦艺术插画庆典 景	无标记		F	Poké Ball
CSM1DC-228	查看自己牌库上方7张卡牌。可将其中的1张能量，在给对手看过之后，加入手牌。将剩余的卡牌放回牌库并重洗牌库。				Yoshinobu Saito	起始卡组 横空出世GX	无标记		A	Energy Loto
CSM1DC-230	将自己弃牌区中的2张基本能量，在给对手看过之后，加入手牌。				Toyste Beach	起始卡组 横空出世GX	无标记		A	Energy Retrieval
CSM1DC-232	将附着于自己场上宝可梦身上的1个基本能量，转附于自己其他宝可梦身上。				Ken Ikuji	起始卡组 横空出世GX	无标记		A	Energy Switch
CSM1DC-236	这张卡牌，只有在自己的剩余奖赏卡张数，比对手的剩余奖赏卡张数多时才可使用。\n\n选择1只对手的备战宝可梦，将其与战斗宝可梦互换。				Toyste Beach	起始卡组 横空出世GX	无标记		A	Counter Catcher
CSM1DC-237	回复自己1只宝可梦「30」点HP。				Toyste Beach	起始卡组 横空出世GX	无标记		A	Potion
CSM1DC-239	抛掷1次硬币如果为正面，则将附着于对手场上宝可梦身上的1个能量，放于弃牌区。				Yoshinobu Saito	起始卡组 横空出世GX	无标记		A	Crushing Hammer
CSM1DC-240	查看自己牌库上方7张卡牌。可将其中1张宝可梦，在给对手看过之后，加入手牌。将剩余的卡牌放回牌库并重洗牌库。				Ryo Ueda	起始卡组 横空出世GX	无标记		A	Great Ball
CSM1DC-246	将自己弃牌区中的2张支援者，在给对手看过之后，放回牌库并重洗牌库。				Toyste Beach	起始卡组 横空出世GX	无标记		B	Pal Pad
CSM1DC-247	将自己牌库中1张【基础】宝可梦，放于备战区。并重洗牌库。				Toyste Beach	起始卡组 横空出世GX	无标记		A	Nest Ball
CSM1DC-249	这张卡牌，只有将自己的2张手牌放于弃牌区后才可使用。\n\n将自己牌库中的1张宝可梦，在给对手看过之后，加入手牌。并重洗牌库。				Ryo Ueda	起始卡组 横空出世GX	无标记		A	Ultra Ball
CSM1DC-253	将自己手牌中的1张【2阶进化】宝可梦，放于自己场上1只能够进化成该宝可梦的【基础】宝可梦身上进行进化。（在自己最初的回合，以及对这个回合刚出场的【基础】宝可梦无法使用。）				Toyste Beach	起始卡组 横空出世GX	无标记		A	Rare Candy
CSM1DC-257	将自己的战斗宝可梦与备战宝可梦互换。				Ryo Ueda	起始卡组 横空出世GX	无标记		A	Switch
CSM1DC-258	抛掷1次硬币如果为正面，则选择对手的1只备战宝可梦，将其与战斗宝可梦互换。				Toyste Beach	起始卡组 横空出世GX	无标记		A	Pokémon Catcher
CSM1DC-261	抛掷1次硬币如果为正面，则将自己牌库中的1张宝可梦，在给对手看过之后，加入手牌。并重洗牌库。				RyoUeda	起始卡组 横空出世GX	无标记		A	Poké Ball
CSM1DC-334	抛掷1次硬币如果为正面，则将附着于对手场上宝可梦身上的1个能量，放于弃牌区。				Yoshinobu Saito	起始卡组 横空出世GX	无标记		A	Crushing Hammer
CSM1aC-120	将自己弃牌区中的2张基本能量，在给对手看过之后，加入手牌。				Toyste Beach	横空出世 赫	U		A	Energy Retrieval
CSM1aC-122	将附着于对手场上宝可梦身上的1个特殊能量，放于弃牌区。				Yoshinobu Saito	横空出世 赫	U		A	Enhanced Hammer
CSM1aC-123	将自己牌库中1张【基础】宝可梦，放于备战区。并重洗牌库。				Toyste Beach	横空出世 赫	U		A	Nest Ball
CSM1aC-206	将自己牌库中1张【基础】宝可梦，放于备战区。并重洗牌库。				Toyste Beach	横空出世 赫	UR		A	Nest Ball
CSM1bC-121	将自己弃牌区中的2张支援者，在给对手看过之后，放回牌库并重洗牌库。				Toyste Beach	横空出世 苍	C		B	Pal Pad
CSM1bC-123	将自己手牌中的1张【2阶进化】宝可梦，放于自己场上1只能够进化成该宝可梦的【基础】宝可梦身上进行进化。（在自己最初的回合，以及对这个回合刚出场的【基础】宝可梦无法使用。）				Toyste Beach	横空出世 苍	U		A	Rare Candy
CSM1bC-198	将自己手牌中的1张【2阶进化】宝可梦，放于自己场上1只能够进化成该宝可梦的【基础】宝可梦身上进行进化。（在自己最初的回合，以及对这个回合刚出场的【基础】宝可梦无法使用。）				Toyste Beach	横空出世 苍	UR		A	Rare Candy
CSM1bC-200	将自己的战斗宝可梦与备战宝可梦互换。				Ryo Ueda	横空出世 苍	UR		A	Switch
CSM1cC-120	查看自己牌库上方7张卡牌。可将其中的1张能量，在给对手看过之后，加入手牌。将剩余的卡牌放回牌库并重洗牌库。				Yoshinobu Saito	横空出世 泽	U		A	Energy Loto
CSM1cC-122	这张卡牌，只有在自己的剩余奖赏卡张数，比对手的剩余奖赏卡张数多时才可使用。\n\n选择1只对手的备战宝可梦，将其与战斗宝可梦互换。				Toyste Beach	横空出世 泽	U		A	Counter Catcher
CSM1cC-125	这张卡牌，可以作为HP为60属性为【无】的【基础】宝可梦，放于场上。\n如果在自己的回合的话，可将处于场上的这张卡牌放于弃牌区。\n\n这张卡牌，无法撤退。				Toyste Beach	横空出世 泽	C		B	Unidentified Fossil
CSM1cC-126	这张卡牌，只有将自己的2张手牌放于弃牌区后才可使用。\n\n将自己牌库中的1张宝可梦，在给对手看过之后，加入手牌。并重洗牌库。				Ryo Ueda	横空出世 泽	U		A	Ultra Ball
CSM1cC-207	这张卡牌，只有在自己的剩余奖赏卡张数，比对手的剩余奖赏卡张数多时才可使用。\n\n选择1只对手的备战宝可梦，将其与战斗宝可梦互换。				Toyste Beach	横空出世 泽	UR		A	Counter Catcher
CSM1cC-209	这张卡牌，只有将自己的2张手牌放于弃牌区后才可使用。\n\n将自己牌库中的1张宝可梦，在给对手看过之后，加入手牌。并重洗牌库。				Ryo Ueda	横空出世 泽	UR		A	Ultra Ball
CSM2.1C-004	将附着于对手场上宝可梦身上的1个特殊能量，放于弃牌区。				Yoshinobu Saito	辉金能量系列礼盒	无标记		A	Enhanced Hammer
CSM2.1C-006	将自己弃牌区中的2张支援者，在给对手看过之后，放回牌库并重洗牌库。				Toyste Beach	辉金能量系列礼盒	无标记		B	Pal Pad
CSM2.1C-007	将自己牌库中1张【基础】宝可梦，放于备战区。并重洗牌库。				Ryo Ueda	辉金能量系列礼盒	无标记		A	Nest Ball
CSM2.1C-009	这张卡牌，只有将自己的2张手牌放于弃牌区后才可使用。\n\n将自己牌库中的1张宝可梦，在给对手看过之后，加入手牌。并重洗牌库。				Ryo Ueda	辉金能量系列礼盒	无标记		A	Ultra Ball
CSM2.1C-015	查看自己牌库上方7张卡牌。将其中1张支援者，在给对手看过之后，加入手牌。将剩余的卡牌放回牌库并重洗牌库。				Studio Bora Inc.	辉金能量系列礼盒	无标记		C	Pokégear 3.0
CSM2DC-235	查看自己牌库上方7张卡牌。可将其中的1张能量，在给对手看过之后，加入手牌。将剩余的卡牌放回牌库并重洗牌库。				Yoshinobu Saito	起始卡组 交相辉映GX	无标记		A	Energy Loto
CSM2DC-236	将自己弃牌区中的2张基本能量，在给对手看过之后，加入手牌。				Toyste Beach	起始卡组 交相辉映GX	无标记		A	Energy Retrieval
CSM2DC-239	将附着于自己场上宝可梦身上的1个基本能量，转附于自己其他宝可梦身上。				Ryo Ueda	起始卡组 交相辉映GX	无标记		A	Energy Switch
CSM2DC-244	将附着于对手场上宝可梦身上的1个特殊能量，放于弃牌区。				Yoshinobu Saito	起始卡组 交相辉映GX	无标记		A	Enhanced Hammer
CSM2DC-245	这张卡牌，只有在自己的剩余奖赏卡张数，比对手的剩余奖赏卡张数多时才可使用。\n\n选择1只对手的备战宝可梦，将其与战斗宝可梦互换。				Toyste Beach	起始卡组 交相辉映GX	无标记		A	Counter Catcher
CSM2DC-246	回复自己1只宝可梦「30」点HP。				Toyste Beach	起始卡组 交相辉映GX	无标记		A	Potion
CSM2DC-247	抛掷1次硬币如果为正面，则将附着于对手场上宝可梦身上的1个能量，放于弃牌区。				Yoshinobu Saito	起始卡组 交相辉映GX	无标记		A	Crushing Hammer
CSM2DC-250	查看自己牌库上方7张卡牌。可将其中1张宝可梦，在给对手看过之后，加入手牌。将剩余的卡牌放回牌库并重洗牌库。				Ryo Ueda	起始卡组 交相辉映GX	无标记		A	Great Ball
CSM2DC-255	将自己弃牌区中的2张支援者，在给对手看过之后，放回牌库并重洗牌库。				Toyste Beach	起始卡组 交相辉映GX	无标记		B	Pal Pad
CSM2DC-256	将自己牌库中1张【基础】宝可梦，放于备战区。并重洗牌库。				Toyste Beach	起始卡组 交相辉映GX	无标记		A	Nest Ball
CSM2DC-258	这张卡牌，只有将自己的2张手牌放于弃牌区后才可使用。\n\n将自己牌库中的1张宝可梦，在给对手看过之后，加入手牌。并重洗牌库。				Ryo Ueda	起始卡组 交相辉映GX	无标记		A	Ultra Ball
CSM2DC-260	将自己手牌中的1张【2阶进化】宝可梦，放于自己场上1只能够进化成该宝可梦的【基础】宝可梦身上进行进化。（在自己最初的回合，以及对这个回合刚出场的【基础】宝可梦无法使用。）				Toyste Beach	起始卡组 交相辉映GX	无标记		A	Rare Candy
CSM2DC-262	查看自己牌库上方7张卡牌。将其中1张支援者，在给对手看过之后，加入手牌。将剩余的卡牌放回牌库并重洗牌库。				Studio Bora Inc.	起始卡组 交相辉映GX	无标记		C	Pokégear 3.0
CSM2DC-263	将自己的战斗宝可梦与备战宝可梦互换。				Ryo Ueda	起始卡组 交相辉映GX	无标记		A	Switch
