#eff1 hash=48d24945baeecc7a
151C-035	attack	1	0	search_deck_to_bench	{"filter":"皮皮","count":3,"maxCount":3,"minCount":0,"allowFewer":true,"allowEmpty":true}
151C-035	attack	1	1	shuffle_deck	{}
151C-036	attack	1	0	switch_pokemon	{"who":"opponent"}
151C-036	attack	2	0	extra_prize	{"count":1,"condition":"knocked_out_by_damage"}
151C-037	attack	1	0	coin_flip_status	{"count":1,"statuses":["burn"]}
151C-038	attack	1	0	inflict_status	{"statuses":["burn"]}
151C-038	attack	2	0	conditional_damage_mod	{"condition":"hand_count_equal","amount":140,"mode":"fixed"}
151C-039	attack	1	0	search_deck_to_hand	{"filter":"支援者","count":1,"maxCount":1,"minCount":1,"allowFewer":false,"allowEmpty":false}
151C-039	attack	1	1	shuffle_deck	{}
151C-039	attack	2	0	coin_flip_damage	{"count":2,"damage_per":20}
151C-040	ability		0	max_hp_mod	{"condition":"self_has_special_energy","amount":100}
151C-040	attack	1	0	conditional_damage_mod	{"condition":"custom","conditionText":"从手牌使出了支援者","amount":90,"mode":"fixed"}
151C-041	ability		0	usage_condition	{"kind":"once_per_turn","raw":"在自己的回合时可使用1次"}
151C-041	ability		1	look_at	{"target":"opponent_hand"}
151C-042	attack	1	0	damage_bench	{"target":"opponent_any","damage":40}
151C-044	ability		0	trigger	{"event":"evolved","effect":{"action":"attach_energy_from_deck","params":{"filter":"基本能量","target":"any","count":99,"maxCount":99,"minCount":0,"allowFewer":true,"allowEmpty":true}},"effects":[{"action":"attach_energy_from_deck","params":{"filter":"基本能量","target":"any","count":99,"maxCount":99,"minCount":0,"allowFewer":true,"allowEmpty":true}},{"action":"usage_condition","params":{"kind":"put_remaining_back","raw":"将剩余的卡牌放回牌库"}},{"action":"shuffle_deck","params":{}},{"action":"usage_condition","params":{"kind":"residual_sentence","raw":"可使用1次。"}}],"optional":false}
151C-045	ability		0	trigger	{"event":"evolved","effect":{"action":"attach_energy_from_deck","params":{"filter":"基本能量","target":"any","count":99,"maxCount":99,"minCount":0,"allowFewer":true,"allowEmpty":true}},"effects":[{"action":"attach_energy_from_deck","params":{"filter":"基本能量","target":"any","count":99,"maxCount":99,"minCount":0,"allowFewer":true,"allowEmpty":true}},{"action":"usage_condition","params":{"kind":"put_remaining_back","raw":"将剩余的卡牌放回牌库"}},{"action":"shuffle_deck","params":{}},{"action":"usage_condition","params":{"kind":"residual_sentence","raw":"可使用1次。"}}],"optional":false}
151C-046	attack	2	0	inflict_status	{"statuses":["sleep"]}
151C-047	attack	1	0	coin_flip	{"count":2}
151C-047	attack	1	1	shuffle_deck	{}
151C-047	attack	1	2	usage_condition	{"kind":"residual_sentence","raw":"从自己的牌库选择最多与出现正面次数相同数量的【草】宝可梦，放置于备战区。"}
151C-049	attack	1	0	inflict_status	{"statuses":["confusion"]}
151C-049	attack	1	1	play_restriction	{"target":"opponent","what":"item","duration":"next_opp_turn"}
151C-052	attack	1	0	coin_flip	{"count":1,"heads":[{"action":"switch_pokemon","params":{"who":"opponent"}}]}
151C-053	ability		0	usage_condition	{"kind":"once_per_turn","raw":"在自己的回合时可使用1次"}
151C-053	ability		1	search_deck_to_hand	{"filter":"坂木的领导力","count":1,"maxCount":1,"minCount":1,"allowFewer":false,"allowEmpty":false}
151C-053	ability		2	shuffle_deck	{}
151C-054	attack	1	0	usage_condition	{"kind":"generic_effect","raw":"在下个对手的回合，将对手掷的硬币的结果，全部视作反面。"}
151C-055	attack	1	0	recover_from_discard	{"filter":"宝可梦","target":"hand","count":4,"maxCount":4,"minCount":0,"allowFewer":true,"allowEmpty":true}
151C-056	attack	1	0	coin_flip_damage	{"count":1,"damage":20}
151C-056	attack	1	1	self_damage	{"amount":20}
151C-057	attack	1	0	inflict_status_self	{"statuses":["confusion"]}
151C-057	attack	2	0	usage_condition	{"kind":"generic_effect","raw":"若这只宝可梦未处于【混乱】状态，则这个招式失败。"}
151C-058	attack	1	0	discard_energy	{"target":"opponent","count":1}
151C-059	attack	1	0	attach_energy_from_discard	{"filter":"基本【火】能量","target":"active","count":2,"maxCount":2,"minCount":0,"allowFewer":true,"allowEmpty":true}
151C-059	attack	2	0	discard_energy	{"target":"self","count":2}
151C-060	attack	1	0	coin_flip_status	{"count":1,"statuses":["paralysis"]}
151C-061	attack	2	0	coin_flip_damage	{"count":1,"damage":60}
151C-062	attack	1	0	coin_flip_status	{"count":1,"statuses":["paralysis"]}
151C-062	attack	2	0	coin_flip_damage	{"count":1,"damage":150}
151C-064	attack	1	0	switch_pokemon	{"who":"self"}
151C-065	attack	1	0	conditional_damage_mod	{"amount":30,"condition":"opponent_bench_count","mode":"per_unit"}
151C-065	attack	2	0	usage_condition	{"kind":"attack_from_bench_allowed","raw":"这个招式，即使这只宝可梦在备战区也能使用"}
151C-066	attack	1	0	mill	{"target":"opponent","count":1}
151C-067	attack	1	0	mill	{"target":"opponent","count":1}
151C-068	ability		0	trigger	{"event":"knocked_out","effect":{"action":"coin_flip","params":{"count":1}},"effects":[{"action":"coin_flip","params":{"count":1}},{"action":"usage_condition","params":{"kind":"residual_sentence","raw":"自己。"}},{"action":"usage_condition","params":{"kind":"residual_sentence","raw":"若为正面，则这只宝可梦不会【昏厥】，而是以剩余HP为\\"10\\"的状态留在场上。"}}],"optional":false}
151C-068	attack	1	0	mill	{"target":"opponent","count":2}
151C-069	attack	2	0	cannot_retreat	{"target":"opponent","duration":"next_opp_turn"}
151C-071	attack	2	0	usage_condition	{"kind":"generic_effect","raw":"在下个对手的回合结束时，将12个伤害指示物放置于受到这个招式影响的宝可梦身上。"}
151C-073	attack	1	0	inflict_status	{"statuses":["poison"]}
151C-073	attack	2	0	coin_flip_until_tails	{"damage_per":90}
151C-073	attack	2	1	inflict_status	{"statuses":["confusion"]}
151C-074	attack	1	0	damage_received_mod	{"amount":-30,"target":"self","duration":"next_opp_turn"}
151C-075	attack	1	0	coin_flip_until_tails	{"damage_per":40}
151C-076	attack	1	0	damage_boost_next_self	{"amount":120}
151C-076	attack	2	0	ignore	{"what":"resistance"}
151C-077	attack	1	0	draw	{"count":1}
151C-078	attack	1	0	inflict_status	{"statuses":["burn"]}
151C-078	attack	2	0	switch_pokemon	{"who":"self"}
151C-079	attack	1	0	heal	{"amount":30,"target":"self"}
151C-079	attack	1	1	heal_status	{"target":"self"}
151C-080	attack	1	0	usage_condition	{"kind":"generic_effect","raw":"令双方的战斗宝可梦，各陷入【睡眠】状态。"}
151C-080	attack	2	0	usage_condition	{"kind":"generic_effect","raw":"在这个回合，若这只宝可梦刚完成进化，则这个招式失败。"}
151C-081	attack	2	0	self_damage	{"amount":60}
151C-082	attack	1	0	recover_from_discard	{"filter":"物品","target":"hand","count":2,"maxCount":2,"minCount":0,"allowFewer":true,"allowEmpty":true}
151C-083	attack	1	0	draw	{"count":2}
151C-084	attack	1	0	self_damage	{"amount":10}
151C-085	ability		0	usage_condition	{"kind":"once_per_turn","raw":"在自己的回合时可使用1次"}
151C-085	ability		1	damage_place	{"target":"attacker","count":1}
151C-085	ability		2	draw	{"count":1}
151C-085	attack	1	0	conditional_damage_mod	{"amount":30,"condition":"self_damage_counters","mode":"per_unit"}
151C-087	attack	1	0	damage_bench	{"target":"opponent_N","count":2,"damage":50}
151C-088	attack	1	0	retreat_cost_increase	{"amount":1}
151C-089	attack	1	0	cost_increase_both	{"amount":1}
151C-090	attack	1	0	damage_received_mod	{"amount":-30,"target":"self","duration":"next_opp_turn"}
151C-091	attack	1	0	damage_received_mod	{"amount":-80,"target":"self","duration":"next_opp_turn"}
151C-093	ability		0	trigger	{"event":"evolved","effect":{"action":"usage_condition","params":{"kind":"generic_effect","raw":"可使用1次。选择对手弃牌区中的1张支援者，放回对手的手牌。"}},"effects":[{"action":"usage_condition","params":{"kind":"generic_effect","raw":"可使用1次。选择对手弃牌区中的1张支援者，放回对手的手牌。"}}],"optional":false}
151C-094	attack	1	0	look_at	{"target":"opponent_hand"}
151C-094	attack	1	1	usage_condition	{"kind":"residual_sentence","raw":"造成其中训练家张数×50伤害。"}
151C-094	attack	2	0	damage_place	{"target":"opponent_bench","count":3}
151C-095	attack	1	0	mill	{"target":"self","count":5}
151C-095	attack	1	1	usage_condition	{"kind":"residual_sentence","raw":"造成其中【撤退】所需能量数为4个的宝可梦张数×80伤害。"}
151C-097	ability		0	trigger	{"event":"evolved","effect":{"action":"inflict_status","params":{"statuses":["sleep"]}},"effects":[{"action":"inflict_status","params":{"statuses":["sleep"]}},{"action":"usage_condition","params":{"kind":"residual_sentence","raw":"可使用1次。"}}],"optional":false}
151C-098	attack	1	0	coin_flip	{"count":1}
151C-098	attack	1	1	shuffle_deck	{}
151C-098	attack	1	2	attach_energy_from_deck	{"filter":"【水】能量","target":"any","count":2,"maxCount":2,"minCount":0,"allowFewer":true,"allowEmpty":true}
151C-099	attack	1	0	mill	{"target":"opponent","count":1}
151C-100	attack	1	0	coin_flip_damage	{"count":1,"damage":20}
151C-101	attack	1	0	usage_condition	{"kind":"discard_tools_for_damage","raw":"在造成伤害前，将任意数量的放置于自己场上宝可梦身上的\\"宝可梦道具\\"丢到弃牌区，追加造成其张数×40伤害"}
151C-102	attack	1	0	coin_flip_until_tails	{"damage_per":30}
151C-103	attack	1	0	conditional_damage_mod	{"amount":30,"condition":"opponent_active_energy_count","mode":"per_unit"}
151C-104	ability		0	passive_damage_mod	{"target":"own_field","amount":30,"attackerName":"嘎啦嘎啦"}
151C-104	attack	1	0	coin_flip_damage	{"count":2,"damage_per":10}
151C-105	attack	1	0	damage_bench	{"target":"opponent_1","damage":30}
151C-105	attack	2	0	cannot_attack_next	{"duration":"next_self_turn"}
151C-106	attack	1	0	switch_pokemon	{"who":"self"}
151C-106	attack	1	1	usage_condition	{"kind":"residual_sentence","raw":"给对手所有的宝可梦，各造成10伤害。"}
151C-107	ability		0	trigger	{"event":"attacked_damage","effect":{"action":"damage_place","params":{"target":"attacker","count":3}},"effects":[{"action":"damage_place","params":{"target":"attacker","count":3}}],"optional":false}
151C-107	attack	1	0	damage_boost_next_self	{"amount":60}
151C-108	attack	1	0	cannot_attack_next	{"target":"opponent"}
151C-109	attack	1	0	inflict_status	{"statuses":["confusion"]}
151C-110	ability		0	trigger	{"event":"knocked_out","effect":{"action":"coin_flip","params":{"count":1}},"effects":[{"action":"coin_flip","params":{"count":1}},{"action":"usage_condition","params":{"kind":"residual_sentence","raw":"自己。"}},{"action":"usage_condition","params":{"kind":"residual_sentence","raw":"若为正面，则令使用了招式的宝可梦【昏厥】。"}}],"optional":false}
151C-110	attack	1	0	damage_bench	{"target":"opponent_all","damage":10}
151C-111	attack	1	0	switch_pokemon	{"who":"opponent"}
151C-112	attack	2	0	conditional_damage_mod	{"condition":"custom","conditionText":"从手牌使出了\\"坂木的领导力\\"","amount":140,"mode":"fixed"}
151C-113	ability		0	coin_flip	{"count":1}
151C-113	ability		1	usage_condition	{"kind":"residual_sentence","raw":"当从反面朝上的自己的奖赏卡中拿取了这张卡时，若自己的备战区有空位，则在加入手牌前可使用。"}
151C-113	ability		2	usage_condition	{"kind":"residual_sentence","raw":"将这只宝可梦放置于自己的备战区。"}
151C-113	ability		3	usage_condition	{"kind":"residual_sentence","raw":"然后，若为正面，则额外拿取1张奖赏卡。"}
151C-114	attack	1	0	conditional_damage_mod	{"condition":"custom","conditionText":"从手牌使出了\\"莉佳的邀请\\"","amount":60,"mode":"fixed"}
151C-115	attack	1	0	draw	{"count":3}
151C-115	attack	2	0	coin_flip_damage	{"count":4,"damage_per":100}
151C-117	attack	1	0	usage_condition	{"kind":"coin_fail_attack_next","raw":"在下个对手的回合，受到这个招式影响的宝可梦在使用招式时，对手将。只要出现1次反面，那么那个招式失败"}
151C-117	attack	1	1	coin_flip	{"count":2}
151C-118	attack	1	0	coin_flip_damage	{"count":3,"damage_per":10}
151C-119	attack	1	0	coin_flip	{"count":1,"heads":[{"action":"prevent_damage","params":{"duration":"next_opp_turn"}}]}
151C-119	attack	2	0	conditional_damage_mod	{"amount":30,"condition":"self_energy","mode":"per_unit"}
151C-120	attack	1	0	ignore	{"what":"weakness_resistance_effects"}
151C-121	ability		0	usage_condition	{"kind":"once_per_turn","raw":"在自己的回合时可使用1次"}
151C-121	ability		1	damage_place	{"target":"opponent_any","count":2}
151C-121	ability		2	usage_condition	{"kind":"residual_sentence","raw":"然后，将这只宝可梦，以及放置于其身上的所有卡牌，丢到弃牌区。"}
151C-122	ability		0	prevent_damage	{"source":"attack"}
151C-122	attack	1	0	damage_place	{"target":"opponent_any","count":3}
151C-123	attack	1	0	attach_energy_from_discard	{"filter":"基本【草】能量","target":"bench","count":1,"maxCount":1,"minCount":1,"allowFewer":false,"allowEmpty":false}
151C-124	attack	1	0	conditional_effect	{"condition":"opponent_active_status","status":"sleep","effect":{"action":"knockout"}}
151C-124	attack	2	0	inflict_status	{"statuses":["sleep"]}
151C-125	attack	1	0	conditional_damage_mod	{"condition":"custom","conditionText":"自己的备战区有\\"鸭嘴火兽\\"","amount":40,"mode":"fixed"}
151C-126	attack	2	0	conditional_damage_mod	{"condition":"custom","conditionText":"自己的备战区有\\"电击兽\\"","amount":80,"mode":"fixed"}
151C-127	attack	2	0	conditional_damage_mod	{"condition":"own_prizes_more","amount":90,"mode":"fixed"}
151C-128	attack	1	0	search_deck_to_bench	{"filter":"【基础】宝可梦","count":1,"maxCount":1,"minCount":1,"allowFewer":false,"allowEmpty":false}
151C-128	attack	1	1	shuffle_deck	{}
151C-128	attack	2	0	conditional_damage_mod	{"amount":10,"condition":"self_damage_counters","mode":"per_unit"}
151C-129	attack	1	0	usage_condition	{"kind":"coin_draw_till_tails","raw":"掷硬币直到出现反面，从自己的牌库抽出与出现正面次数相同数量的卡牌"}
151C-130	ability		0	trigger	{"event":"evolved","effect":{"action":"mill","params":{"target":"self","count":5}},"effects":[{"action":"mill","params":{"target":"self","count":5}},{"action":"usage_condition","params":{"kind":"residual_sentence","raw":"必须使用1次。"}}],"optional":false}
151C-130	attack	1	0	discard_energy	{"target":"opponent","count":1}
151C-131	attack	1	0	search_deck_to_hand	{"filter":"宝可梦","count":2,"maxCount":2,"minCount":0,"allowFewer":true,"allowEmpty":true}
151C-131	attack	1	1	shuffle_deck	{}
151C-132	ability		0	usage_condition	{"kind":"transform_start","raw":"若这只宝可梦在战斗场上，则仅在最初的自己的回合可使用1次。从自己的牌库选择1张【基础】宝可梦（除\\"百变怪\\"外）。然后，将这只宝可梦，以及放置于其身上的所有卡牌丢到弃牌区，将被选择的宝可梦放置于这只宝可梦原先的位置"}
151C-132	ability		1	shuffle_deck	{}
151C-133	attack	1	0	search_deck_to_hand	{"filter":"属性各不相同的宝可梦","count":3,"maxCount":3,"minCount":0,"allowFewer":true,"allowEmpty":true}
151C-133	attack	1	1	shuffle_deck	{}
151C-134	attack	1	0	heal	{"amount":30,"target":"self"}
151C-134	attack	2	0	conditional_damage_mod	{"condition":"opponent_active_name","name":"宝可梦【ex】・V","amount":90,"mode":"fixed"}
151C-135	attack	1	0	damage_bench	{"target":"opponent_any","damage":30}
151C-135	attack	2	0	conditional_damage_mod	{"condition":"opponent_active_name","name":"宝可梦【ex】・V","amount":90,"mode":"fixed"}
151C-136	attack	1	0	coin_flip	{"count":1}
151C-136	attack	1	1	discard_energy	{"target":"opponent","count":1}
151C-136	attack	2	0	conditional_damage_mod	{"condition":"opponent_active_name","name":"宝可梦【ex】・V","amount":90,"mode":"fixed"}
151C-137	attack	1	0	usage_condition	{"kind":"generic_effect","raw":"从【草】【火】【水】【雷】【超】【斗】【恶】【钢】【龙】中选择1种属性。受到这个招式影响的宝可梦的弱点，变为被选择的属性。这个效果，一直持续到受到这个招式影响的宝可梦离开战斗场。［弱点按\\"×2\\"进行伤害计算。］"}
151C-138	attack	1	0	return_energy_to_hand	{"count":1}
151C-139	ability		0	cannot_retreat_passive	{"target":"opponent_active"}
151C-139	attack	1	0	damage_bench	{"target":"opponent_N","count":2,"damage":30}
151C-140	attack	1	0	coin_flip_damage	{"count":2,"damage_per":70}
151C-141	ability		0	usage_condition	{"kind":"generic_effect","raw":"对手战斗宝可梦的弱点按\\"×4\\"进行伤害计算。"}
151C-141	attack	1	0	heal	{"amount":30,"target":"self"}
151C-142	attack	2	0	usage_condition	{"kind":"devolve_opponent_active","raw":"从对手的已经进化的战斗宝可梦身上，移除1张\\"进化卡\\"使其退化"}
151C-142	attack	2	1	usage_condition	{"kind":"residual_sentence","raw":"将被移除的卡牌，放回对手的手牌。"}
151C-143	ability		0	usage_condition	{"kind":"once_per_turn","raw":"在自己的回合时可使用1次"}
151C-143	ability		1	recover_from_discard	{"filter":"\\"吃剩的东西\\"","target":"hand","count":2,"maxCount":2,"minCount":0,"allowFewer":true,"allowEmpty":true}
151C-143	attack	1	0	self_damage	{"amount":30}
151C-144	ability		0	conditional_effect	{"condition":"self_has_energy_type","type":"water","effect":{"action":"retreat_cost_zero","params":{"target":"self"}}}
151C-144	attack	1	0	damage_bench	{"target":"opponent_all","damage":10}
151C-145	ability		0	conditional_effect	{"condition":"self_has_energy_type","type":"lightning","effect":{"action":"retreat_cost_zero","params":{"target":"self"}}}
151C-145	attack	1	0	damage_bench	{"target":"opponent_1_has_damage","damage":90}
151C-146	ability		0	conditional_effect	{"condition":"self_has_energy_type","type":"fire","effect":{"action":"retreat_cost_zero","params":{"target":"self"}}}
151C-146	attack	1	0	discard_energy	{"target":"self","count":2,"filter":"【火】能量"}
151C-146	attack	1	1	damage_bench	{"target":"opponent_1","damage":120}
151C-148	attack	2	0	cannot_attack_next	{"duration":"next_self_turn"}
151C-149	ability		0	retreat_cost_zero	{"target":"own_field"}
151C-149	attack	1	0	mill	{"target":"self","count":2}
151C-150	attack	1	0	mirror_damage_counters	{}
151C-150	attack	2	0	discard_energy	{"target":"self","count":2}
151C-151	ability		0	usage_condition	{"kind":"once_per_turn","raw":"在自己的回合时可使用1次"}
151C-151	ability		1	draw_until	{"target":3}
151C-151	attack	1	0	usage_condition	{"kind":"move_copy","raw":"选择对手战斗宝可梦所拥有的1个招式，作为这个招式使用"}
151C-152	attack	1	0	discard_stadium	{}
151C-153	attack	1	0	search_deck_to_bench	{"filter":"【基础】宝可梦","count":2,"maxCount":2,"minCount":0,"allowFewer":true,"allowEmpty":true}
151C-153	attack	1	1	shuffle_deck	{}
151C-155	ability		0	trigger	{"event":"knocked_out","effect":{"action":"move_energy","params":{"source":"self","dest":"bench","count":1,"filter":"【雷】能量"}},"effects":[{"action":"move_energy","params":{"source":"self","dest":"bench","count":1,"filter":"【雷】能量"}},{"action":"usage_condition","params":{"kind":"residual_sentence","raw":"可使用1次。"}}],"optional":false}
151C-155	attack	1	0	self_damage	{"amount":50}
151C-156	attack	1	0	search_deck_to_hand	{"filter":"支援者","count":1,"maxCount":1,"minCount":1,"allowFewer":false,"allowEmpty":false}
151C-156	attack	1	1	shuffle_deck	{}
151C-156	attack	2	0	coin_flip_damage	{"count":2,"damage_per":20}
151C-158	ability		0	trigger	{"event":"evolved","effect":{"action":"attach_energy_from_deck","params":{"filter":"基本能量","target":"any","count":99,"maxCount":99,"minCount":0,"allowFewer":true,"allowEmpty":true}},"effects":[{"action":"attach_energy_from_deck","params":{"filter":"基本能量","target":"any","count":99,"maxCount":99,"minCount":0,"allowFewer":true,"allowEmpty":true}},{"action":"usage_condition","params":{"kind":"put_remaining_back","raw":"将剩余的卡牌放回牌库"}},{"action":"shuffle_deck","params":{}},{"action":"usage_condition","params":{"kind":"residual_sentence","raw":"可使用1次。"}}],"optional":false}
151C-159	ability		0	trigger	{"event":"evolved","effect":{"action":"attach_energy_from_deck","params":{"filter":"基本能量","target":"any","count":99,"maxCount":99,"minCount":0,"allowFewer":true,"allowEmpty":true}},"effects":[{"action":"attach_energy_from_deck","params":{"filter":"基本能量","target":"any","count":99,"maxCount":99,"minCount":0,"allowFewer":true,"allowEmpty":true}},{"action":"usage_condition","params":{"kind":"put_remaining_back","raw":"将剩余的卡牌放回牌库"}},{"action":"shuffle_deck","params":{}},{"action":"usage_condition","params":{"kind":"residual_sentence","raw":"可使用1次。"}}],"optional":false}
151C-161	attack	1	0	switch_pokemon	{"who":"self"}
151C-162	attack	1	0	self_damage	{"amount":10}
151C-163	ability		0	usage_condition	{"kind":"once_per_turn","raw":"在自己的回合时可使用1次"}
151C-163	ability		1	damage_place	{"target":"attacker","count":1}
151C-163	ability		2	draw	{"count":1}
151C-163	attack	1	0	conditional_damage_mod	{"amount":30,"condition":"self_damage_counters","mode":"per_unit"}
151C-164	attack	1	0	coin_flip_damage	{"count":1,"damage":20}
151C-165	attack	1	0	usage_condition	{"kind":"discard_tools_for_damage","raw":"在造成伤害前，将任意数量的放置于自己场上宝可梦身上的\\"宝可梦道具\\"丢到弃牌区，追加造成其张数×40伤害"}
151C-166	attack	1	0	ignore	{"what":"weakness_resistance_effects"}
151C-167	ability		0	usage_condition	{"kind":"once_per_turn","raw":"在自己的回合时可使用1次"}
151C-167	ability		1	damage_place	{"target":"opponent_any","count":2}
151C-167	ability		2	usage_condition	{"kind":"residual_sentence","raw":"然后，将这只宝可梦，以及放置于其身上的所有卡牌，丢到弃牌区。"}
151C-168	ability		0	usage_condition	{"kind":"transform_start","raw":"若这只宝可梦在战斗场上，则仅在最初的自己的回合可使用1次。从自己的牌库选择1张【基础】宝可梦（除\\"百变怪\\"外）。然后，将这只宝可梦，以及放置于其身上的所有卡牌丢到弃牌区，将被选择的宝可梦放置于这只宝可梦原先的位置"}
151C-168	ability		1	shuffle_deck	{}
151C-169	ability		0	usage_condition	{"kind":"once_per_turn","raw":"在自己的回合时可使用1次"}
151C-169	ability		1	recover_from_discard	{"filter":"\\"吃剩的东西\\"","target":"hand","count":2,"maxCount":2,"minCount":0,"allowFewer":true,"allowEmpty":true}
151C-169	attack	1	0	self_damage	{"amount":30}
151C-170	attack	1	0	shuffle_deck	{}
151C-170	attack	1	1	usage_condition	{"kind":"residual_sentence","raw":"从自己的牌库选择1张\\"基本【雷】能量\\"，附于这只宝可梦身上。"}
151C-171	attack	1	0	shuffle_deck	{}
151C-171	attack	1	1	usage_condition	{"kind":"residual_sentence","raw":"从自己的牌库选择1张\\"基本【雷】能量\\"，附于这只宝可梦身上。"}
151C-172	attack	1	0	shuffle_deck	{}
151C-172	attack	1	1	usage_condition	{"kind":"residual_sentence","raw":"从自己的牌库选择1张\\"基本【雷】能量\\"，附于这只宝可梦身上。"}
151C-173	attack	1	0	shuffle_deck	{}
151C-173	attack	1	1	usage_condition	{"kind":"residual_sentence","raw":"从自己的牌库选择1张\\"基本【雷】能量\\"，附于这只宝可梦身上。"}
151C-174	ability		0	usage_condition	{"kind":"once_per_turn","raw":"在自己的回合时可使用1次"}
151C-174	ability		1	heal	{"amount":60}
151C-174	attack	1	0	inflict_status	{"statuses":["poison","confusion"]}
151C-175	attack	1	0	conditional_damage_mod	{"amount":100,"condition":"self_has_damage"}
151C-175	attack	2	0	discard_energy	{"target":"self","count":3}
151C-176	ability		0	damage_received_mod	{"amount":-30,"target":"self"}
151C-176	attack	1	0	discard_energy_for_damage	{"count":2,"filter":"【水】能量","amountPer":140,"source":"hand"}
