#idx1
CS4.1C-016	皮卡丘V	25	雷	0	09e97a5e67a47736	0
SSP-067	皮卡丘V	25	雷	0	09e97a5e67a47736	0
CS2DaC-019	皮卡丘V	25	雷	0	0829177251ea3a4e	0
CSDC-019	皮卡丘V	25	雷	0	75525a46e1a39432	0
CS0LC-001	皮卡丘V	25	雷	0	5a8cab4d16a4ea1f	1
CS4DaC-129	皮卡丘V	25	雷	0	f84c6e6d870249cb	1
CS4DaC-418	皮卡丘V	25	雷	0	f84c6e6d870249cb	1
CS0LC-002	皮卡丘VMAX	25	雷	0	b999219bcecc42de	0
CS1aC-029	皮卡丘VMAX	25	雷	0	b999219bcecc42de	0
CS1aC-202	皮卡丘VMAX	25	雷	0	b999219bcecc42de	0
CS4.1C-017	皮卡丘VMAX	25	雷	0	b999219bcecc42de	0
CS4.1C-019	皮卡丘VMAX	25	雷	0	b999219bcecc42de	0
CSDC-020	皮卡丘VMAX	25	雷	0	b999219bcecc42de	0
CSM2aC-054	皮卡丘&捷克罗姆GX	25	雷	0	3b176e71e90dddcf	0
CSM2aC-165	皮卡丘&捷克罗姆GX	25	雷	0	3b176e71e90dddcf	0
CSM2aC-166	皮卡丘&捷克罗姆GX	25	雷	0	3b176e71e90dddcf	0
CSM2aC-186	皮卡丘&捷克罗姆GX	25	雷	0	3b176e71e90dddcf	0
SSP-109	皮卡丘V-UNION	25	雷	0	35fcd3bdac08ed3d	0
SSP-110	皮卡丘V-UNION	25	雷	0	35fcd3bdac08ed3d	0
SSP-111	皮卡丘V-UNION	25	雷	0	35fcd3bdac08ed3d	0
SSP-112	皮卡丘V-UNION	25	雷	0	35fcd3bdac08ed3d	0
CSDC-023	飞翔皮卡丘V	25	雷	0	3bd8d6c0f052c37f	0
CSDC-024	飞翔皮卡丘VMAX	25	雷	0	c54853c41b81d07a	0
CSM2DC-081	阿罗拉 雷丘	26	雷	0	a880e946b5f42269	0
CSM2.5C-014	阿罗拉 雷丘	26	雷	0	038c6078c2a7aa65	0
CSMPmC-003	阿罗拉 雷丘	26	雷	0	038c6078c2a7aa65	0
CSM1bC-045	雷丘	26	雷	0	1d1af22b235ab64a	0
CSM2DC-080	雷丘	26	雷	0	f1a72d72ae11f119	0
CSM2aC-057	雷丘	26	雷	0	36d1466964ff51a5	0
CSMPdC-002	雷丘	26	雷	0	36d1466964ff51a5	0
CSMPmC-002	雷丘	26	雷	0	f1a72d72ae11f119	0
CS1DC-062	雷丘	26	雷	0	8900f4525071c902	0
CS4DaC-128	雷丘	26	雷	0	abd12ded2cf37d77	0
CS4aC-045	雷丘	26	雷	0	abd12ded2cf37d77	0
CS5aC-018	雷丘	26	雷	0	0413fd6e0b4562d0	1
CS6.5C-022	雷丘	26	雷	0	fd5bc06a2f897d40	1
151C-026	雷丘	26	雷	0	a5b612b7666a4a94	1
151C-155	雷丘	26	雷	0	a5b612b7666a4a94	1
CSV3C-045	雷丘	26	雷	0	95f714ed83027456	1
SVP-091	雷丘	26	雷	0	95f714ed83027456	1
CSM1DC-079	雷丘GX	26	雷	0	83095dbd36b80527	0
CSM1DC-325	雷丘GX	26	雷	0	83095dbd36b80527	0
CSM1DC-331	雷丘GX	26	雷	0	83095dbd36b80527	0
CSMPmC-004	雷丘GX	26	雷	0	83095dbd36b80527	0
SSP-029	雷丘GX	26	雷	0	31c668609805aa82	0
CS5aC-019	雷丘V	26	雷	0	4c9d0366a3633bc1	1
CS5aC-134	雷丘V	26	雷	0	4c9d0366a3633bc1	1
CSVE1C-041	雷丘V	26	雷	0	4c9d0366a3633bc1	1
CSVM1cC-002	雷丘V	26	雷	0	4c9d0366a3633bc1	1
CSM2aC-055	雷丘&阿罗拉 雷丘GX	26	雷	0	9aacada03e98ebe6	0
CSM2aC-167	雷丘&阿罗拉 雷丘GX	26	雷	0	9aacada03e98ebe6	0
CSM2aC-168	雷丘&阿罗拉 雷丘GX	26	雷	0	9aacada03e98ebe6	0
CS4.5C-029	穿山鼠	27	斗	0	9a27483606402551	0
CS4DaC-205	穿山鼠	27	斗	0	9a27483606402551	0
151C-027	穿山鼠	27	斗	0	e6a6c620c63c3dd5	1
