#dtl1
CSV8C-191	选择自己牌库中的竞技场和能量各1张，在给对手看过之后，加入手牌。并重洗牌库。				hncl	璀璨诡幻	U		H	Colress's Tenacity
CSV8C-232	选择自己牌库中的竞技场和能量各1张，在给对手看过之后，加入手牌。并重洗牌库。				hncl	璀璨诡幻	SR		H	Colress's Tenacity
CSV9.5C-184	选择自己牌库中的竞技场和能量各1张，在给对手看过之后，加入手牌。并重洗牌库。				hncl	太晶盛聚	U		H	Colress's Tenacity
SSP-081	从自己的牌库上方抽取3张卡牌。				Naoki Saito		无标记		C	
CS5bC-122	从自己的牌库上方抽取2张卡牌。如果自己的战斗宝可梦为名字中带有「洗翠」的宝可梦的话，则额外抽取2张卡牌。				Akira Komayama	勇魅群星 勇	U		F	Iscan
CS5bC-152	从自己的牌库上方抽取2张卡牌。如果自己的战斗宝可梦为名字中带有「洗翠」的宝可梦的话，则额外抽取2张卡牌。				Hitoshi Ariga	勇魅群星 勇	SR		F	Iscan
CS5bC-168	从自己的牌库上方抽取2张卡牌。如果自己的战斗宝可梦为名字中带有「洗翠」的宝可梦的话，则额外抽取2张卡牌。				Hitoshi Ariga	勇魅群星 勇	HR		F	Iscan
CSM1DC-310	将自己牌库中1张【钢】宝可梦，在给对手看过之后，加入手牌。并重洗牌库。如果是后攻玩家在其最初的回合使用的话，则可加入手牌的【钢】宝可梦的张数变为最多5张。				Ken Sugimori	起始卡组 横空出世GX	无标记		B	Jasmine
CSM1aC-144	将自己牌库中1张【钢】宝可梦，在给对手看过之后，加入手牌。并重洗牌库。如果是后攻玩家在其最初的回合使用的话，则可加入手牌的【钢】宝可梦的张数变为最多5张。				Ken Sugimori	横空出世 赫	U		B	Jasmine
CSM1aC-189	将自己牌库中1张【钢】宝可梦，在给对手看过之后，加入手牌。并重洗牌库。如果是后攻玩家在其最初的回合使用的话，则可加入手牌的【钢】宝可梦的张数变为最多5张。				Hideki Ishikawa	横空出世 赫	SR		B	Jasmine
CSV9C-203	在下一个对手的回合，自己所有的宝可梦，受到对手宝可梦的招式的伤害「-30」。（也包括新出场的宝可梦。）				Taira Akitsu	星彩晶璃	U		H	Jasmine's Gaze
CSV9C-240	在下一个对手的回合，自己所有的宝可梦，受到对手宝可梦的招式的伤害「-30」。（也包括新出场的宝可梦。）				Taira Akitsu	星彩晶璃	SR		H	Jasmine's Gaze
CSV9C-256	在下一个对手的回合，自己所有的宝可梦，受到对手宝可梦的招式的伤害「-30」。（也包括新出场的宝可梦。）				Fujimoto Gold	星彩晶璃	SAR		H	Jasmine's Gaze
CS2.5C-054	选择自己牌库中，名字中带有「球」的，且名字各不同的物品最多3张，在给对手看过之后，加入手牌。并重洗牌库。				Hitoshi Ariga	璀璨反击	U		D	Ball Guy
CS2.5C-069	选择自己牌库中，名字中带有「球」的，且名字各不同的物品最多3张，在给对手看过之后，加入手牌。并重洗牌库。				Hitoshi Ariga	璀璨反击	SR		D	Ball Guy
CSM1cC-137	将1只身上放置有伤害指示物的自己的宝可梦，以及放于其身上的所有卡牌，放回手牌。				Ken Sugimori	横空出世 泽	U		A	Acerola
CSM1cC-182	将1只身上放置有伤害指示物的自己的宝可梦，以及放于其身上的所有卡牌，放回手牌。				Megumi Mizutani	横空出世 泽	SR		A	Acerola
CSM2.1C-024	将1只身上放置有伤害指示物的自己的宝可梦，以及放于其身上的所有卡牌，放回手牌。				Hideki Ishikawa	辉金能量系列礼盒	无标记		A	Acerola
CSMPoC-009	将1只身上放置有伤害指示物的自己的宝可梦，以及放于其身上的所有卡牌，放回手牌。				Ken Sugimori	对战派对组合改造包 斗	无标记		A	Acerola
CS4.5C-059	查看对手的手牌，从自己的牌库上方抽取与对手的手牌中训练家张数相同张数的卡牌。				Shiburingaru	终末炎舞	U		E	Acerola's Premonition
CS4.5C-072	查看对手的手牌，从自己的牌库上方抽取与对手的手牌中训练家张数相同张数的卡牌。				yuu	终末炎舞	SR		E	Acerola's Premonition
CSV3C-124	从自己牌库上方抽取2张卡牌。如果场上有自己的竞技场的话，则额外抽取2张卡牌。				Ryuta Fuse	无畏太晶	U		G	Falkner
CSV3C-150	从自己牌库上方抽取2张卡牌。如果场上有自己的竞技场的话，则额外抽取2张卡牌。				Ryuta Fuse	无畏太晶	SR		G	Falkner
CSV10C-208	选择自己牌库中的「阿响的宝可梦」和「基本【火】能量」合计最多3张，在给对手看过之后加入手牌。并重洗牌库。				Iori Suzuki	共逐荣光	U		I	
CSV10C-256	选择自己牌库中的「阿响的宝可梦」和「基本【火】能量」合计最多3张，在给对手看过之后加入手牌。并重洗牌库。				Iori Suzuki	共逐荣光	SR		I	
CSV10C-277	选择自己牌库中的「阿响的宝可梦」和「基本【火】能量」合计最多3张，在给对手看过之后加入手牌。并重洗牌库。				Kariya	共逐荣光	SAR		I	
CSM2DC-290	查看自己牌库上方4张卡牌，将其中2张卡牌，加入手牌。将剩余的卡牌放回牌库并重洗牌库。				Ken Sugimori	起始卡组 交相辉映GX	无标记		C	Janine
CSM2bC-136	查看自己牌库上方4张卡牌，将其中2张卡牌，加入手牌。将剩余的卡牌放回牌库并重洗牌库。				Ken Sugimori	交相辉映 魁	U		C	Janine
CSM2bC-177	查看自己牌库上方4张卡牌，将其中2张卡牌，加入手牌。将剩余的卡牌放回牌库并重洗牌库。				Hideki Ishikawa	交相辉映 魁	SR		C	Janine
CSV8C-192	选择自己最多2只【恶】宝可梦，各附着1张自己牌库中的「基本【恶】能量」。并重洗牌库。附着于战斗宝可梦身上的情况下，令那只宝可梦陷入【中毒】状态。				Taira Akitsu	璀璨诡幻	U		H	Janine's Secret Art
CSV8C-233	选择自己最多2只【恶】宝可梦，各附着1张自己牌库中的「基本【恶】能量」。并重洗牌库。附着于战斗宝可梦身上的情况下，令那只宝可梦陷入【中毒】状态。				Taira Akitsu	璀璨诡幻	SR		H	Janine's Secret Art
CSV9.5C-186	选择自己最多2只【恶】宝可梦，各附着1张自己牌库中的「基本【恶】能量」。并重洗牌库。附着于战斗宝可梦身上的情况下，令那只宝可梦陷入【中毒】状态。				Taira Akitsu	太晶盛聚	U		H	Janine's Secret Art
CSV9.5C-250	选择自己最多2只【恶】宝可梦，各附着1张自己牌库中的「基本【恶】能量」。并重洗牌库。附着于战斗宝可梦身上的情况下，令那只宝可梦陷入【中毒】状态。				Ligton	太晶盛聚	SAR		H	Janine's Secret Art
CS4DaC-399	从自己的牌库上方抽取3张卡牌。				Ken Sugimori	起始卡组100	无标记		F	Barry
CS4DaC-421	从自己的牌库上方抽取3张卡牌。				Yuu Nishida	起始卡组100	无标记		F	Barry
CS5DC-142	从自己的牌库上方抽取3张卡牌。				Ken Sugimori	起始卡组 勇魅群星V	无标记		F	Barry
CSV10C-203	只有将自己的1张手牌放于弃牌区后才可以使用这张卡牌。\n\n从牌库上方抽取卡牌，直到自己的手牌变为6张为止。				yuu	共逐荣光	U		I	
CSV10C-251	只有将自己的1张手牌放于弃牌区后才可以使用这张卡牌。\n\n从牌库上方抽取卡牌，直到自己的手牌变为6张为止。				yuu	共逐荣光	SR		I	
CSVH5aC-018	只有将自己的1张手牌放于弃牌区后才可以使用这张卡牌。\n\n从牌库上方抽取卡牌，直到自己的手牌变为6张为止。				yuu	嗨皮组合 快龙&超梦&喷火驼&来悲粗茶 改造包	无标记		I	Iris's Fighting Spirit
CSV7C-191	选择自己牌库中任意2张卡牌。将剩余的牌库重洗，将选择的卡牌以任意顺序重新排列，放回牌库上方。				Taira Akitsu	利刃猛醒	U		H	Ciphermaniac's Codebreaking
CSV7C-228	选择自己牌库中任意2张卡牌。将剩余的牌库重洗，将选择的卡牌以任意顺序重新排列，放回牌库上方。				Taira Akitsu	利刃猛醒	SR		H	Ciphermaniac's Codebreaking
CSV7C-245	选择自己牌库中任意2张卡牌。将剩余的牌库重洗，将选择的卡牌以任意顺序重新排列，放回牌库上方。				Taira Akitsu	利刃猛醒	SAR		H	Ciphermaniac's Codebreaking
CSV9.5C-185	选择自己牌库中任意2张卡牌。将剩余的牌库重洗，将选择的卡牌以任意顺序重新排列，放回牌库上方。				Taira Akitsu	太晶盛聚	U		H	Ciphermaniac's Codebreaking
CSVM2cC-024	选择自己牌库中任意2张卡牌。将剩余的牌库重洗，将选择的卡牌以任意顺序重新排列，放回牌库上方。				Taira Akitsu	大师战略卡组构筑套装 赛富豪ex	无标记		H	Ciphermaniac's Codebreaking
SVP-198	选择自己牌库中任意2张卡牌。将剩余的牌库重洗，将选择的卡牌以任意顺序重新排列，放回牌库上方。				Taira Akitsu		无标记		H	Ciphermaniac's Codebreaking
CSV4C-121	查看对手的手牌，选择其中任意1张卡牌，放回对手的牌库下方。然后，对手若希望，可从牌库上方抽取1张卡牌。				Naoki Saito	嘉奖回合	U		G	Ortega
CSV4C-148	查看对手的手牌，选择其中任意1张卡牌，放回对手的牌库下方。然后，对手若希望，可从牌库上方抽取1张卡牌。				Naoki Saito	嘉奖回合	SR		G	Ortega
CSV9.5C-210	查看对手的手牌，选择其中任意1张卡牌，放回对手的牌库下方。然后，对手若希望，可从牌库上方抽取1张卡牌。				Teeziro	太晶盛聚	SR		G	Ortega
CS1.5C-048	这张卡牌，只有将自己的2张手牌放于弃牌区后才可使用。\n\n查看对手的手牌，选择其中1张训练家，放回对手的牌库下方。				Yusuke Ohmura	极巨攻防	U		D	Oleana
CS1.5C-080	这张卡牌，只有将自己的2张手牌放于弃牌区后才可使用。\n\n查看对手的手牌，选择其中1张训练家，放回对手的牌库下方。				kirisAki	极巨攻防	SR		D	Oleana
CS1.5C-088	这张卡牌，只有将自己的2张手牌放于弃牌区后才可使用。\n\n查看对手的手牌，选择其中1张训练家，放回对手的牌库下方。				kirisAki	极巨攻防	HR		D	Oleana
CSV6C-121	选择自己最多2只「古代」宝可梦，各附着1张弃牌区中的基本能量。然后，从自己牌库上方抽取3张卡牌。				Megumi Mizutani	真实玄虚	U		G	Professor Sada's Vitality
CSV6C-146	选择自己最多2只「古代」宝可梦，各附着1张弃牌区中的基本能量。然后，从自己牌库上方抽取3张卡牌。				Megumi Mizutani	真实玄虚	SR		G	Professor Sada's Vitality
CSV6C-156	选择自己最多2只「古代」宝可梦，各附着1张弃牌区中的基本能量。然后，从自己牌库上方抽取3张卡牌。				Ryota Murayama	真实玄虚	SAR		G	Professor Sada's Vitality
CSV9.5C-187	选择自己最多2只「古代」宝可梦，各附着1张弃牌区中的基本能量。然后，从自己牌库上方抽取3张卡牌。				Megumi Mizutani	太晶盛聚	U		G	Professor Sada's Vitality
CSVH4C-046	选择自己最多2只「古代」宝可梦，各附着1张弃牌区中的基本能量。然后，从自己牌库上方抽取3张卡牌。				Megumi Mizutani	嗨皮卡组 狙射树枭&美录梅塔&故勒顿&密勒顿	无标记		G	Professor Sada's Vitality
CSVM2aC-026	选择自己最多2只「古代」宝可梦，各附着1张弃牌区中的基本能量。然后，从自己牌库上方抽取3张卡牌。				Megumi Mizutani	大师战略卡组构筑套装 猛雷鼓ex	无标记		G	Professor Sada's Vitality
SVP-238	选择自己最多2只「古代」宝可梦，各附着1张弃牌区中的基本能量。然后，从自己牌库上方抽取3张卡牌。				Megumi Mizutani		无标记		G	Professor Sada's Vitality
CS4bC-127	选择自己牌库中任意卡牌最多2张，放于弃牌区。并重洗牌库。				Ryuta Fuse	九彩汇聚 源	U		E	Professor Burnet
CS4bC-153	选择自己牌库中任意卡牌最多2张，放于弃牌区。并重洗牌库。				kirisAki	九彩汇聚 源	SR		E	Professor Burnet
CSV7C-196	这张卡牌，只有在上一个对手的回合，自己的宝可梦【昏厥】时才可使用。\n\n查看自己牌库上方8张卡牌，选择其中最多3张卡牌，加入手牌。将剩余的卡牌放回牌库并重洗牌库。				GOSSAN	利刃猛醒	U		H	Hassel
CSV7C-233	这张卡牌，只有在上一个对手的回合，自己的宝可梦【昏厥】时才可使用。\n\n查看自己牌库上方8张卡牌，选择其中最多3张卡牌，加入手牌。将剩余的卡牌放回牌库并重洗牌库。				GOSSAN	利刃猛醒	SR		H	Hassel
CSV9.5C-197	这张卡牌，只有在对手的剩余奖赏卡张数为2张时才可使用。\n\n在这个回合，如果因为自己「太晶」宝可梦所使用的招式的伤害，而导致对手战斗宝可梦【昏厥】了的话，则多拿取1张奖赏卡。				Naoki Saito	太晶盛聚	U		H	Briar
CSV9C-202	这张卡牌，只有在对手的剩余奖赏卡张数为2张时才可使用。\n\n在这个回合，如果因为自己「太晶」宝可梦所使用的招式的伤害，而导致对手战斗宝可梦【昏厥】了的话，则多拿取1张奖赏卡。				Naoki Saito	星彩晶璃	U		H	Briar
CSV9C-239	这张卡牌，只有在对手的剩余奖赏卡张数为2张时才可使用。\n\n在这个回合，如果因为自己「太晶」宝可梦所使用的招式的伤害，而导致对手战斗宝可梦【昏厥】了的话，则多拿取1张奖赏卡。				Naoki Saito	星彩晶璃	SR		H	Briar
CSV9C-255	这张卡牌，只有在对手的剩余奖赏卡张数为2张时才可使用。\n\n在这个回合，如果因为自己「太晶」宝可梦所使用的招式的伤害，而导致对手战斗宝可梦【昏厥】了的话，则多拿取1张奖赏卡。				DOM	星彩晶璃	SAR		H	Briar
CSVNC-038	这张卡牌，只有在对手的剩余奖赏卡张数为2张时才可使用。\n\n在这个回合，如果因为自己「太晶」宝可梦所使用的招式的伤害，而导致对手战斗宝可梦【昏厥】了的话，则多拿取1张奖赏卡。				Naoki Saito	北上乡专题包	U		H	Briar
CSV7C-198	将自己的1只剩余HP在「30」及以下的宝可梦的HP，全部回复。				En Morikura	利刃猛醒	U		H	Bianca's Devotion
CSV7C-235	将自己的1只剩余HP在「30」及以下的宝可梦的HP，全部回复。				En Morikura	利刃猛醒	SR		H	Bianca's Devotion
CSV7C-249	将自己的1只剩余HP在「30」及以下的宝可梦的HP，全部回复。				Cona Nitanda	利刃猛醒	SAR		H	Bianca's Devotion
CSV9.5C-198	将自己的1只剩余HP在「30」及以下的宝可梦的HP，全部回复。				En Morikura	太晶盛聚	U		H	Bianca's Devotion
CSM2bC-140	选择自己的身上没有放置伤害指示物的最多2只备战宝可梦，将被选择的宝可梦，以及放于其身上的卡牌，全部放于弃牌区。				Megumi Mizutani	交相辉映 魁	U		C	Giovanni's Exile
CSM2bC-181	选择自己的身上没有放置伤害指示物的最多2只备战宝可梦，将被选择的宝可梦，以及放于其身上的卡牌，全部放于弃牌区。				TOKIYA	交相辉映 魁	SR		C	Giovanni's Exile
CSMPeC-018	选择自己的身上没有放置伤害指示物的最多2只备战宝可梦，将被选择的宝可梦，以及放于其身上的卡牌，全部放于弃牌区。				Megumi Mizutani	对战派对组合 超	无标记		C	Giovanni's Exile
CSV1C-119	选择对手战斗宝可梦身上附着的1个能量，放回对手的手牌。然后，选择自己手牌中的1张能量，附着于战斗宝可梦身上。				hncl	亘古开来	U		G	Giovanni's Charisma
CSV1C-146	选择对手战斗宝可梦身上附着的1个能量，放回对手的手牌。然后，选择自己手牌中的1张能量，附着于战斗宝可梦身上。				hncl	亘古开来	SR		G	Giovanni's Charisma
CSV1C-159	选择对手战斗宝可梦身上附着的1个能量，放回对手的手牌。然后，选择自己手牌中的1张能量，附着于战斗宝可梦身上。				Hideki Ishikawa	亘古开来	SAR		G	Giovanni's Charisma
CSVE2C-177	选择对手战斗宝可梦身上附着的1个能量，放回对手的手牌。然后，选择自己手牌中的1张能量，附着于战斗宝可梦身上。				hncl	对战派对 耀梦	无标记		G	Giovanni's Charisma
CSVH1aC-020	选择对手战斗宝可梦身上附着的1个能量，放回对手的手牌。然后，选择自己手牌中的1张能量，附着于战斗宝可梦身上。				hncl	嗨皮组合 皮卡丘&皮皮&草苗龟&索财灵 改造包	无标记		G	Giovanni's Charisma
CSVH4aC-019	选择对手战斗宝可梦身上附着的1个能量，放回对手的手牌。然后，选择自己手牌中的1张能量，附着于战斗宝可梦身上。				hncl	嗨皮组合 狙射树枭&美录梅塔&故勒顿&密勒顿 改造包	无标记		G	Giovanni's Charisma
CSM1DC-301	将自己牌库中最多2张【基础】宝可梦，在给对手看过之后，加入手牌。并重洗牌库。				Sanosuke Sakuma	起始卡组 横空出世GX	无标记		B	Pokémon Fan Club
CSM1cC-143	将自己牌库中最多2张【基础】宝可梦，在给对手看过之后，加入手牌。并重洗牌库。				Sanosuke Sakuma	横空出世 泽	U		B	Pokémon Fan Club
CSM1cC-188	将自己牌库中最多2张【基础】宝可梦，在给对手看过之后，加入手牌。并重洗牌库。				Sanosuke Sakuma	横空出世 泽	SR		B	Pokémon Fan Club
CSM2DC-317	将自己牌库中最多2张【基础】宝可梦，在给对手看过之后，加入手牌。并重洗牌库。				Sanosuke Sakuma	起始卡组 交相辉映GX	无标记		B	Pokémon Fan Club
CSM1DC-302	从自己的牌库上方抽取2张卡牌。然后，回复自己的战斗宝可梦「20」点HP。				Kanako Eo	起始卡组 横空出世GX	无标记		A	Pokémon Breeder
CSM1bC-137	从自己的牌库上方抽取2张卡牌。然后，回复自己的战斗宝可梦「20」点HP。				Kanako Eo	横空出世 苍	U		A	Pokémon Breeder
CSM1bC-177	从自己的牌库上方抽取2张卡牌。然后，回复自己的战斗宝可梦「20」点HP。				Sanosuke Sakuma	横空出世 苍	SR		A	Pokémon Breeder
CSM2DC-318	从自己的牌库上方抽取2张卡牌。然后，回复自己的战斗宝可梦「20」点HP。				Kanako Eo	起始卡组 交相辉映GX	无标记		A	Pokémon Breeder
CS1.5C-050	选择自己场上最多2只宝可梦，从自己的牌库中选择从该宝可梦进化而来的进化卡各1张，各放于其身上进行进化。并重洗牌库。（对自己最初回合以及刚放出的宝可梦无法使用。）				kirisAki	极巨攻防	U		D	Pokémon Breeder's Nurturing
CS1.5C-082	选择自己场上最多2只宝可梦，从自己的牌库中选择从该宝可梦进化而来的进化卡各1张，各放于其身上进行进化。并重洗牌库。（对自己最初回合以及刚放出的宝可梦无法使用。）				kirisAki	极巨攻防	SR		D	Pokémon Breeder's Nurturing
CS1.5C-090	选择自己场上最多2只宝可梦，从自己的牌库中选择从该宝可梦进化而来的进化卡各1张，各放于其身上进行进化。并重洗牌库。（对自己最初回合以及刚放出的宝可梦无法使用。）				kirisAki	极巨攻防	HR		D	Pokémon Breeder's Nurturing
CS3DC-159	选择自己牌库中的1张宝可梦，在给对手看过之后，加入手牌。并重洗牌库。				Hitoshi Ariga	起始卡组 洪荒演武V	无标记		D	Poké Kid
CS4.1C-010	选择自己牌库中的1张宝可梦，在给对手看过之后，加入手牌。并重洗牌库。				Sanosuke Sakuma	辉耀能量系列礼盒	无标记		D	Poké Kid
CSM2DC-316	回复自己的1只宝可梦「60」点HP，并恢复其全部特殊状态。				TOKIYA	起始卡组 交相辉映GX	无标记		C	Pokémon Center Lady
CS1DC-199	选择自己的1只宝可梦，回复该宝可梦「60」点HP，并恢复其全部特殊状态。				kirisAki	起始卡组 极巨争锋V	无标记		D	Pokémon Center Lady
CS1DC-220	选择自己的1只宝可梦，回复该宝可梦「60」点HP，并恢复其全部特殊状态。				Sanosuke Sakuma	起始卡组 极巨争锋V	无标记		D	Pokémon Center Lady
CS5DC-148	从自己的牌库上方抽取卡牌，直到自己的手牌张数比对手的手牌张数多1张为止。				kirisAki	起始卡组 勇魅群星V	无标记		F	Zisu
CS5aC-124	从自己的牌库上方抽取卡牌，直到自己的手牌张数比对手的手牌张数多1张为止。				kirisAki	勇魅群星 魅	U		F	Zisu
CS5aC-151	从自己的牌库上方抽取卡牌，直到自己的手牌张数比对手的手牌张数多1张为止。				kirisAki	勇魅群星 魅	SR		F	Zisu
CS5aC-169	从自己的牌库上方抽取卡牌，直到自己的手牌张数比对手的手牌张数多1张为止。				kirisAki	勇魅群星 魅	HR		F	Zisu
CSVH3C-058	从自己的牌库上方抽取卡牌，直到自己的手牌张数比对手的手牌张数多1张为止。				kirisAki	嗨皮卡组 七夕青鸟&拉帝欧斯&烈焰猴&一家鼠	无标记		F	Zisu
CSM1DC-294	查看自己牌库上方1张卡牌，再放回原处。然后，从2个效果中选择1个效果使用。\n\n◆将自己所有的手牌放于弃牌区后，从牌库上方抽取5张卡牌。\n\n◆将自己所有的手牌放于弃牌区后，从牌库下方抽取5张卡牌。				Yusuke Ohmura	起始卡组 横空出世GX	无标记		B	Ingo & Emmet
CSM1aC-141	查看自己牌库上方1张卡牌，再放回原处。然后，从2个效果中选择1个效果使用。\n\n◆将自己所有的手牌放于弃牌区后，从牌库上方抽取5张卡牌。\n\n◆将自己所有的手牌放于弃牌区后，从牌库下方抽取5张卡牌。				Yusuke Ohmura	横空出世 赫	U		B	Ingo & Emmet
CSM1aC-186	查看自己牌库上方1张卡牌，再放回原处。然后，从2个效果中选择1个效果使用。\n\n◆将自己所有的手牌放于弃牌区后，从牌库上方抽取5张卡牌。\n\n◆将自己所有的手牌放于弃牌区后，从牌库下方抽取5张卡牌。				Megumi Mizutani	横空出世 赫	SR		B	Ingo & Emmet
CSM2DC-311	查看自己牌库上方1张卡牌，再放回原处。然后，从2个效果中选择1个效果使用。\n\n◆将自己的所有手牌放于弃牌区后，从牌库上方抽取5张卡牌。\n\n◆将自己的所有手牌放于弃牌区后，从牌库下方抽取5张卡牌。				Yusuke Ohmura	起始卡组 交相辉映GX	无标记		B	Ingo & Emmet
CSM1DC-299	双方玩家，在各数过自己的手牌之后，将所有手牌放回牌库并重洗牌库。然后，双方玩家，各从牌库上方抽取与放回牌库的张数相同数量的卡牌。				take	起始卡组 横空出世GX	无标记		A	Wicke
CSM1DC-329	双方玩家，在各数过自己的手牌之后，将所有手牌放回牌库并重洗牌库。然后，双方玩家，各从牌库上方抽取与放回牌库的张数相同数量的卡牌。				Naoki Saito	起始卡组 横空出世GX	无标记		A	Wicke
CSM2DC-313	双方玩家，在各数过自己的手牌之后，将所有手牌放回牌库并重洗牌库。然后，双方玩家，各从牌库上方抽取与放回牌库的张数相同数量的卡牌。				take	起始卡组 交相辉映GX	无标记		A	Wicke
CSMPdC-018	双方玩家，在各数过自己的手牌之后，将所有手牌放回牌库并重洗牌库。然后，双方玩家，各从牌库上方抽取与放回牌库的张数相同数量的卡牌。				take	对战派对组合 雷	无标记		A	Wicke
CSMPhC-022	双方玩家，在各数过自己的手牌之后，将所有手牌放回牌库并重洗牌库。然后，双方玩家，各从牌库上方抽取与放回牌库的张数相同数量的卡牌。				take	对战派对组合 钢	无标记		A	Wicke
CSM2aC-145	这张卡牌，如果自己场上有拥有特性的宝可梦的话，则无法使用。\n\n将自己牌库中最多2张训练家，在给对手看过之后，加入手牌。并重洗牌库。				Naoki Saito	交相辉映 沐	U		C	Green's Exploration
CSM2aC-183	这张卡牌，如果自己场上有拥有特性的宝可梦的话，则无法使用。\n\n将自己牌库中最多2张训练家，在给对手看过之后，加入手牌。并重洗牌库。				Naoki Saito	交相辉映 沐	SR		C	Green's Exploration
CSMPiC-033	这张卡牌，如果自己场上有拥有特性的宝可梦的话，则无法使用。\n\n将自己牌库中最多2张训练家，在给对手看过之后，加入手牌。并重洗牌库。				TOKIYA	对战派对组合 奖赏包	无标记		C	Green's Exploration
CS1DC-197	选择自己手牌中的1张基本能量，附着于备战宝可梦身上。				Naoki Saito	起始卡组 极巨争锋V	无标记		D	Bede
CS1aC-130	选择自己手牌中的1张基本能量，附着于备战宝可梦身上。				Naoki Saito	极巨争锋 雷	U		D	Bede
CS1aC-190	选择自己手牌中的1张基本能量，附着于备战宝可梦身上。				Naoki Saito	极巨争锋 雷	SR		D	Bede
CS1aC-209	选择自己手牌中的1张基本能量，附着于备战宝可梦身上。				Naoki Saito	极巨争锋 雷	HR		D	Bede
CSIC-004	选择自己手牌中的1张基本能量，附着于备战宝可梦身上。				You Iribi	训练家收藏礼盒	无标记		D	Bede
CS5bC-125	选择自己弃牌区中的「宝可梦」、「宝可梦道具」、「竞技场」和「能量」各最多1张，在给对手看过之后，放回牌库并重洗牌库。				Nagomi Nijo	勇魅群星 勇	U		F	Roseanne's Backup
CS5bC-155	选择自己弃牌区中的「宝可梦」、「宝可梦道具」、「竞技场」和「能量」各最多1张，在给对手看过之后，放回牌库并重洗牌库。				kirisAki	勇魅群星 勇	SR		F	Roseanne's Backup
CS5bC-171	选择自己弃牌区中的「宝可梦」、「宝可梦道具」、「竞技场」和「能量」各最多1张，在给对手看过之后，放回牌库并重洗牌库。				kirisAki	勇魅群星 勇	HR		F	Roseanne's Backup
